route_name,from_stop_name,to_stop_name,total_passenger,total_amount,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Kach Pada,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Kandivali Station Road West,35,175,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Kashi Mira,21,210,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Ketaki Pada,21,105,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Kora Kendra,18,90,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Malad Depot,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Novelty Silk Mill,12,60,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Orlem Church Or Valnai Village,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Poisar Depot,28,140,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,S K Stone,12,120,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Swatantraveer Savarkar Chowk Or Golden Nest,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,Bhagwati Hospital,Transport Corporation,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Bhayandar Station East,94,470,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Borivali Station West Or Jaya Talkies,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Choksi Hospital,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Dahisar Bridge,2,20,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Golden Chemicals,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Goregaon Oshiwara Depot,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Kashi Mira,60,300,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Ketaki Pada,8,80,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Malad Depot,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Mary Immaculate School,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Novelty Silk Mill,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Poisar Depot,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,S K Stone,15,75,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Phatak Or Police Station,Transport Corporation,5,25,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Bangur Nagar,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Bhayander Phatak Or Police Station,47,235,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Borivali Station West Or Jaya Talkies,6,90,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Dahisar Bridge,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Goddev Naka,14,70,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Golden Chemicals,28,280,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Goregaon Oshiwara Depot,9,180,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Kach Pada,5,100,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Kandivali Station Road West,3,60,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Kashi Mira,135,1350,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Ketaki Pada,23,230,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Malad Depot,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Mary Immaculate School,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Novelty Silk Mill,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,S K Stone,388,1940,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Shastri Nagar,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Swatantraveer Savarkar Chowk Or Golden Nest,88,440,,,,,,,,,,,,,,,,,,,,,,
7071,Bhayander Station East,Transport Corporation,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Bhagwati Hospital,19,95,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Bhayandar Station East,5,75,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Bhayander Phatak Or Police Station,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Dahisar Bridge,210,1050,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Goddev Naka,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Golden Chemicals,17,170,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Kashi Mira,11,110,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Ketaki Pada,80,400,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Mary Immaculate School,17,85,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Novelty Silk Mill,37,185,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,S K Stone,19,190,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Swatantraveer Savarkar Chowk Or Golden Nest,3,45,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West,Transport Corporation,18,180.11,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Bangur Nagar,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Chincholi Bunder Road,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Choksi Hospital,210,1050,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Goregaon Oshiwara Depot,3,45,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Kach Pada,28,280,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Kandivali Station Road West,75,375,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Kora Kendra,12,60,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Malad Depot,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Orlem Church Or Valnai Village,20,200,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Poisar Depot,141,705,,,,,,,,,,,,,,,,,,,,,,
7071,Borivali Station West Or Jaya Talkies,Shastri Nagar,8,80,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Bhagwati Hospital,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Bhayandar Station East,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Borivali Station West,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Choksi Hospital,4,20,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Dahisar Bridge,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Golden Chemicals,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Goregaon Oshiwara Depot,34,170,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Kach Pada,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Kandivali Station Road West,38,190,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Kashi Mira,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Kora Kendra,2,20,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Orlem Church Or Valnai Village,32,160,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Poisar Depot,11,110,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,S K Stone,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Shastri Nagar,4,20,,,,,,,,,,,,,,,,,,,,,,
7071,Chincholi Bunder Road,Transport Corporation,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Bangur Nagar,17,85,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Bhagwati Hospital,24,240,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Bhayandar Station East,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Borivali Station West,236,1180,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Chincholi Bunder Road,6,30,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Dahisar Bridge,13,130,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Goddev Naka,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Golden Chemicals,5,75,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Goregaon Oshiwara Depot,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Kach Pada,18,90,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Kandivali Station Road West,39,195,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Kashi Mira,6,90,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Ketaki Pada,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Kora Kendra,30,150,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Malad Depot,5,25,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Mary Immaculate School,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Novelty Silk Mill,18,180,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Orlem Church Or Valnai Village,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Poisar Depot,59,295,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,S K Stone,7,105,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Shastri Nagar,2,20,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Swatantraveer Savarkar Chowk Or Golden Nest,3,60,,,,,,,,,,,,,,,,,,,,,,
7071,Choksi Hospital,Transport Corporation,9,135,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Bhagwati Hospital,5,25,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Bhayandar Station East,4,60,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Bhayander Phatak Or Police Station,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Borivali Station West Or Jaya Talkies,118,590.06,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Chincholi Bunder Road,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Choksi Hospital,12,120,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Goddev Naka,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Golden Chemicals,24,120,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Goregaon Oshiwara Depot,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Kach Pada,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Kandivali Station Road West,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Kashi Mira,47,235,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Ketaki Pada,15,75,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Kora Kendra,43,215,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Malad Depot,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Mary Immaculate School,2,10,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Novelty Silk Mill,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Orlem Church Or Valnai Village,5,50,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Poisar Depot,76,380,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,S K Stone,37,370,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Swatantraveer Savarkar Chowk Or Golden Nest,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Dahisar Bridge,Transport Corporation,14,70,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Bhagwati Hospital,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Bhayandar Station East,96,480,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Borivali Station West Or Jaya Talkies,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Chincholi Bunder Road,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Choksi Hospital,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Dahisar Bridge,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Golden Chemicals,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Goregaon Oshiwara Depot,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Kach Pada,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Kandivali Station Road West,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Kashi Mira,109,545,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Ketaki Pada,8,80,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Kora Kendra,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Mary Immaculate School,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Novelty Silk Mill,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Poisar Depot,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,S K Stone,19,95,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Swatantraveer Savarkar Chowk Or Golden Nest,3,15,,,,,,,,,,,,,,,,,,,,,,
7071,Goddev Naka,Transport Corporation,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Bhagwati Hospital,35,175,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Bhayandar Station East,21,210,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Bhayander Phatak Or Police Station,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Borivali Station West Or Jaya Talkies,15,150,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Chincholi Bunder Road,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Choksi Hospital,3,45,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Dahisar Bridge,20,100,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Goddev Naka,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Goregaon Oshiwara Depot,6,120,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Kach Pada,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Kandivali Station Road West,10,100,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Kashi Mira,18,90,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Ketaki Pada,4,20,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Kora Kendra,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Malad Depot,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Mary Immaculate School,12,60,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Novelty Silk Mill,2,10,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Orlem Church Or Valnai Village,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Poisar Depot,12,120,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,S K Stone,31,155,,,,,,,,,,,,,,,,,,,,,,
7071,Golden Chemicals,Swatantraveer Savarkar Chowk Or Golden Nest,19,190,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Bangur Nagar,3,15,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Bhagwati Hospital,2,30.16,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Bhayandar Station East,9,180,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Borivali Station West,4,60,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Chincholi Bunder Road,11,55,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Golden Chemicals,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Kach Pada,26,130,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Kandivali Station Road West,13,130,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Kashi Mira,4,80,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Kora Kendra,2,20,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Malad Depot,17,85,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Orlem Church Or Valnai Village,11,110,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Poisar Depot,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Goregaon Oshiwara Depot,Swatantraveer Savarkar Chowk Or Golden Nest,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Bangur Nagar,12,60,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Bhagwati Hospital,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Bhayandar Station East,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Borivali Station West,22,220,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Chincholi Bunder Road,2,10,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Choksi Hospital,5,25.06,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Dahisar Bridge,5,50,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Goddev Naka,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Goregaon Oshiwara Depot,70,350,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Kandivali Station Road West,107,535.06,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Kashi Mira,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Kora Kendra,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Malad Depot,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Mary Immaculate School,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Orlem Church Or Valnai Village,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Poisar Depot,24,120,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,S K Stone,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Shastri Nagar,8,40,,,,,,,,,,,,,,,,,,,,,,
7071,Kach Pada,Transport Corporation,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Bangur Nagar,19,190,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Bhagwati Hospital,10,50,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Borivali Station West,86,430,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Chincholi Bunder Road,76,380,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Choksi Hospital,48,240,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Dahisar Bridge,11,110,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Golden Chemicals,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Goregaon Oshiwara Depot,15,150,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Kach Pada,83,415,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Kashi Mira,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Ketaki Pada,20,200,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Kora Kendra,4,20,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Malad Depot,27,135,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Mary Immaculate School,20,100,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Novelty Silk Mill,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Orlem Church Or Valnai Village,47,235,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Poisar Depot,7,35,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,S K Stone,9,135,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Shastri Nagar,15,150,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Swatantraveer Savarkar Chowk Or Golden Nest,3,45,,,,,,,,,,,,,,,,,,,,,,
7071,Kandivali Station Road West,Transport Corporation,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Bangur Nagar,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Bhagwati Hospital,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Bhayandar Station East,122,1220,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Bhayander Phatak Or Police Station,71,355,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Borivali Station West Or Jaya Talkies,13,130,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Chincholi Bunder Road,3,45,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Dahisar Bridge,30,150,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Goddev Naka,163,815,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Golden Chemicals,3,15,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Goregaon Oshiwara Depot,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Kandivali Station Road West,5,75,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Ketaki Pada,31,155.06,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Malad Depot,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Mary Immaculate School,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Novelty Silk Mill,9,45,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Orlem Church Or Valnai Village,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Poisar Depot,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,S K Stone,13,65,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Shastri Nagar,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Kashi Mira,Swatantraveer Savarkar Chowk Or Golden Nest,89,445,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Bhagwati Hospital,5,25,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Bhayandar Station East,15,150,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Bhayander Phatak Or Police Station,5,50,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Borivali Station West Or Jaya Talkies,38,190,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Chincholi Bunder Road,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Choksi Hospital,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Dahisar Bridge,3,15,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Goddev Naka,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Golden Chemicals,4,20,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Kandivali Station Road West,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Kashi Mira,29,145,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Mary Immaculate School,9,45,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Orlem Church Or Valnai Village,1,15,,,,,,,,,,,,,,,,,,,,,,
