route_name,from_stop_name,to_stop_name,total_passenger,total_amount,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Marathon Chowk Teen Hath Naka,17,340,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Nency Colony,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Ovale Village,33,660,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Patli Pada,40,800,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Thane Station East,214,4280,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Transport Corporation,91,455,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Versova Bridge,68,680,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Waghbil,44,880,,,,,,,,,,,,,,,,,,,,,,
7006,Borivali Station East,Western Hotel Or Lakshmi Baug,33,330,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Anand Nagar,40,400,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Bhayandar Pada,17,170,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Borivali Station East,38,760,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Dnyansadhana College Kopari,5,25,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Gaimukh,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Gartan Pada,10,200,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Golden Chemicals,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Kajupada,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Kapur Bawdi,17,85,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Kashi Mira,20,400,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Louis Wadi,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Magathane Depot,36,720,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Majiwada,15,75,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Manpada,79,395,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Marathon Chowk Teen Hath Naka,23,115,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Nency Colony,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Omkareshwar Mandir,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Ovale Village,53,530,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Patli Pada,27,135,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Thane Station East,224,1120,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Transport Corporation,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Versova Bridge,16,320,,,,,,,,,,,,,,,,,,,,,,
7006,Cadbury Junction Thane,Waghbil,22,220,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Anand Nagar,7,70,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Bhayandar Pada,4,20,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Borivali Station East,13,195,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Gaimukh,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Gartan Pada,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Kajupada,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Kashi Mira,26,260,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Louis Wadi,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Magathane Depot,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Manpada,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Marathon Chowk Teen Hath Naka,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Nency Colony,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Omkareshwar Mandir,6,60,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Patli Pada,6,60,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Thane Station East,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Transport Corporation,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Versova Bridge,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Waghbil,3,30,,,,,,,,,,,,,,,,,,,,,,
7006,Chena Bridge,Western Hotel Or Lakshmi Baug,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Borivali Station East,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Cadbury Junction Thane,4,20,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Chena Bridge,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Golden Chemicals,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Kashi Mira,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Magathane Depot,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Majiwada,4,20,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Manpada,10,100,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Nency Colony,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Ovale Village,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Patli Pada,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Transport Corporation,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Dnyansadhana College Kopari,Waghbil,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Anand Nagar,12,60,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Bhayandar Pada,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Borivali Station East,16,240,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Cadbury Junction Thane,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Chena Bridge,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Dnyansadhana College Kopari,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Gartan Pada,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Golden Chemicals,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Kajupada,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Kapur Bawdi,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Kashi Mira,12,120,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Louis Wadi,7,105,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Magathane Depot,8,160,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Majiwada,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Manpada,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Omkareshwar Mandir,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Ovale Village,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Patli Pada,3,30,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Thane Station East,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Versova Bridge,6,30,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Waghbil,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Gaimukh,Western Hotel Or Lakshmi Baug,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Anand Nagar,31,620.22,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Bhayandar Pada,5,75,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Borivali Station East,37,185,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Cadbury Junction Thane,9,180,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Chena Bridge,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Gaimukh,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Ghodbunder Village Junction,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Golden Chemicals,8,40,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Jain Mandir Versova,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Kajupada,17,170,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Kapur Bawdi,10,200,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Kashi Mira,64,320.06,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Louis Wadi,12,240,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Magathane Depot,60,300,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Majiwada,11,220,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Manpada,18,360,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Marathon Chowk Teen Hath Naka,7,140,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Omkareshwar Mandir,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Ovale Village,10,150,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Patli Pada,13,260,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Thane Station East,63,1260.44,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Transport Corporation,15,75.06,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Versova Bridge,24,240,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Waghbil,6,120.22,,,,,,,,,,,,,,,,,,,,,,
7006,Gartan Pada,Western Hotel Or Lakshmi Baug,58,290.12,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Bhayandar Pada,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Borivali Station East,1,10.11,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Gartan Pada,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Kashi Mira,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Magathane Depot,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Manpada,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Nency Colony,3,30,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Omkareshwar Mandir,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Patli Pada,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Ghodbunder Village Junction,Thane Station East,5,100,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Anand Nagar,17,255,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Bhayandar Pada,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Borivali Station East,129,645,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Cadbury Junction Thane,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Chena Bridge,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Gaimukh,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Gartan Pada,4,20,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Ghodbunder Village Junction,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Jain Mandir Versova,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Kajupada,3,30,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Kapur Bawdi,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Kashi Mira,21,105,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Louis Wadi,9,180,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Magathane Depot,5,50,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Majiwada,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Manpada,11,220,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Marathon Chowk Teen Hath Naka,10,200,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Nency Colony,5,25,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Omkareshwar Mandir,9,45,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Ovale Village,5,75,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Patli Pada,8,160,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Thane Station East,58,1160,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Transport Corporation,3,15,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Versova Bridge,16,80,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Waghbil,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Golden Chemicals,Western Hotel Or Lakshmi Baug,18,90,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Borivali Station East,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Chena Bridge,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Gartan Pada,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Kajupada,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Kapur Bawdi,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Kashi Mira,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Omkareshwar Mandir,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Thane Station East,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Transport Corporation,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Jain Mandir Versova,Waghbil,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Anand Nagar,9,90,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Bhayandar Pada,3,15,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Borivali Station East,15,225,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Cadbury Junction Thane,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Gartan Pada,9,90,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Golden Chemicals,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Kapur Bawdi,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Kashi Mira,34,340,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Magathane Depot,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Majiwada,9,135,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Manpada,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Nency Colony,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Ovale Village,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Patli Pada,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Thane Station East,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Transport Corporation,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Versova Bridge,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Waghbil,3,30,,,,,,,,,,,,,,,,,,,,,,
7006,Kajupada,Western Hotel Or Lakshmi Baug,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Anand Nagar,30,150,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Bhayandar Pada,15,150,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Borivali Station East,64,1280,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Cadbury Junction Thane,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Dnyansadhana College Kopari,3,15,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Gaimukh,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Gartan Pada,10,200,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Ghodbunder Village Junction,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Golden Chemicals,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Kashi Mira,19,380,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Louis Wadi,18,90,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Magathane Depot,20,400,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Majiwada,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Manpada,6,30,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Marathon Chowk Teen Hath Naka,30,150,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Nency Colony,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Omkareshwar Mandir,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Ovale Village,24,240,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Patli Pada,7,35,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Thane Station East,17,170,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Versova Bridge,11,165,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Waghbil,15,75,,,,,,,,,,,,,,,,,,,,,,
7006,Kapur Bawdi,Western Hotel Or Lakshmi Baug,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Anand Nagar,17,255,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Bhayandar Pada,9,90,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Borivali Station East,65,650,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Cadbury Junction Thane,11,220,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Chena Bridge,40,400,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Gaimukh,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Gartan Pada,42,210,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Ghodbunder Village Junction,6,30,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Golden Chemicals,15,75,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Jain Mandir Versova,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Kajupada,35,350,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Kapur Bawdi,20,400,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Louis Wadi,11,220,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Magathane Depot,15,150,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Majiwada,25,500,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Manpada,12,240,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Marathon Chowk Teen Hath Naka,5,100,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Nency Colony,31,155,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Omkareshwar Mandir,40,200,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Ovale Village,13,195,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Patli Pada,23,345,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Thane Station East,105,2100,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Versova Bridge,37,185,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Waghbil,14,210,,,,,,,,,,,,,,,,,,,,,,
7006,Kashi Mira,Western Hotel Or Lakshmi Baug,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Anand Nagar,44,440,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Bhayandar Pada,11,165,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Borivali Station East,49,980,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Cadbury Junction Thane,7,35,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Gaimukh,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Gartan Pada,18,360,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Golden Chemicals,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Kapur Bawdi,22,110,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Kashi Mira,10,200,,,,,,,,,,,,,,,,,,,,,,
