route_name,from_stop_name,to_stop_name,total_passenger,total_amount,,,,,,,,,,,,,,,,,,,,,,
7061,Bandongri,Omkareshwar Mandir,54,270,,,,,,,,,,,,,,,,,,,,,,
7061,Bandongri,S K Stone,11,165,,,,,,,,,,,,,,,,,,,,,,
7061,Bandongri,Seepz Bus Station,53,530,,,,,,,,,,,,,,,,,,,,,,
7061,Bandongri,Seepz Village,3,30,,,,,,,,,,,,,,,,,,,,,,
7061,Bandongri,Swatantraveer Savarkar Chowk Or Golden Nest,14,210,,,,,,,,,,,,,,,,,,,,,,
7061,Bandongri,Transport Corporation,6,60,,,,,,,,,,,,,,,,,,,,,,
7061,Bandongri,Vanrai Or Mhada Colony,50,250,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Balasaheb Thakre Trauma Centre Or Srp Camp,2,40,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Bandongri,13,195,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Bhayander Phatak Or Police Station,34,170,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Gartan Pada,48,480,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,General Arun Kumar Vaidya Marg Junction,7,140,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Goddev Naka,14,70,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Golden Chemicals,30,300,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Goregaon Check Naka No 1,8,160,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Kamal Amrohi Studio,3,60,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Kashi Mira,141,1410,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Kurar Village,3,60,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Magathane Depot,5,75,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Mahindra Company Gate Or B H A D Colony,19,285,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Majas Depot,6,120,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Marol Depot,38,760.22,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Nency Colony,3,45,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Omkareshwar Mandir,3,45,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,S K Stone,662,3310,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Seepz Bus Station,4,80,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Swatantraveer Savarkar Chowk Or Golden Nest,83,415,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Transport Corporation,10,100,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayandar Station East,Vanrai Or Mhada Colony,2,40,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Bandongri,6,90,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Bhayandar Station East,133,665,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Gartan Pada,12,120,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,General Arun Kumar Vaidya Marg Junction,3,45,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Golden Chemicals,8,80,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Goregaon Check Naka No 1,2,40,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Kashi Mira,79,395,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Kurar Village,2,30,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Magathane Depot,4,40,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Magathane Telecom Exchange,4,60,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Mahindra Company Gate Or B H A D Colony,5,75,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Marol Depot,11,220,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Nency Colony,5,50,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Omkareshwar Mandir,3,30,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,S K Stone,16,80,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Swatantraveer Savarkar Chowk Or Golden Nest,1,5,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Transport Corporation,16,80,,,,,,,,,,,,,,,,,,,,,,
7061,Bhayander Phatak Or Police Station,Vanrai Or Mhada Colony,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Balasaheb Thakre Trauma Centre Or Srp Camp,1,15,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Bandongri,10,100,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Bhayandar Station East,31,310.11,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Bhayander Phatak Or Police Station,4,40,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,General Arun Kumar Vaidya Marg Junction,13,130,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Goddev Naka,5,50,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Golden Chemicals,14,70.06,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Goregaon Check Naka No 1,8,80,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Kamal Amrohi Studio,1,15,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Kashi Mira,101,505.12,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Kurar Village,17,170,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Magathane Depot,2,10,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Magathane Telecom Exchange,13,65,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Mahindra Company Gate Or B H A D Colony,36,180,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Majas Depot,8,120,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Marol Depot,12,240,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Omkareshwar Mandir,3,15,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,S K Stone,27,270,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Seepz Bus Station,8,120,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Swatantraveer Savarkar Chowk Or Golden Nest,54,540,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Transport Corporation,20,100,,,,,,,,,,,,,,,,,,,,,,
7061,Gartan Pada,Vanrai Or Mhada Colony,2,20,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Balasaheb Thakre Trauma Centre Or Srp Camp,17,85,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Bandongri,43,215,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Bhayandar Station East,7,140,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Bhayander Phatak Or Police Station,2,30,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Gartan Pada,6,60,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Golden Chemicals,17,170,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Goregaon Check Naka No 1,1,5,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Kamal Amrohi Studio,8,80,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Kashi Mira,8,120,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Kurar Village,1,5,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Magathane Depot,6,60,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Magathane Telecom Exchange,30,150,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Mahindra Company Gate Or B H A D Colony,28,140,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Majas Depot,83,415,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Marol Depot,39,390.11,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Omkareshwar Mandir,7,70,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,S K Stone,5,75,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Seepz Bus Station,30,300,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Seepz Village,4,40,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Swatantraveer Savarkar Chowk Or Golden Nest,6,90,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Transport Corporation,2,30,,,,,,,,,,,,,,,,,,,,,,
7061,General Arun Kumar Vaidya Marg Junction,Vanrai Or Mhada Colony,12,60,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Bandongri,4,60,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Bhayandar Station East,118,590,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Bhayander Phatak Or Police Station,2,10,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Gartan Pada,14,140,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,General Arun Kumar Vaidya Marg Junction,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Golden Chemicals,7,70,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Goregaon Check Naka No 1,2,40,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Kamal Amrohi Studio,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Kashi Mira,192,960,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Kurar Village,3,45,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Magathane Depot,2,30,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Magathane Telecom Exchange,3,45,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Mahindra Company Gate Or B H A D Colony,8,120,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Marol Depot,9,180,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Nency Colony,4,40,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Omkareshwar Mandir,11,110,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,S K Stone,38,190,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Seepz Bus Station,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Swatantraveer Savarkar Chowk Or Golden Nest,6,30,,,,,,,,,,,,,,,,,,,,,,
7061,Goddev Naka,Transport Corporation,3,30,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Balasaheb Thakre Trauma Centre Or Srp Camp,7,105.16,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Bandongri,19,190,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Bhayandar Station East,54,540,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Bhayander Phatak Or Police Station,11,110,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Gartan Pada,6,30,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,General Arun Kumar Vaidya Marg Junction,14,140,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Goddev Naka,5,50,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Goregaon Check Naka No 1,7,105,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Kamal Amrohi Studio,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Kashi Mira,44,220,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Kurar Village,27,270,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Magathane Depot,15,75,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Magathane Telecom Exchange,23,115,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Mahindra Company Gate Or B H A D Colony,19,190,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Marol Depot,11,220,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Nency Colony,1,5,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Omkareshwar Mandir,24,120.06,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,S K Stone,46,230,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Seepz Bus Station,5,100,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Seepz Village,4,80,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Swatantraveer Savarkar Chowk Or Golden Nest,39,390,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Transport Corporation,1,5,,,,,,,,,,,,,,,,,,,,,,
7061,Golden Chemicals,Vanrai Or Mhada Colony,3,45,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Bandongri,70,350,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Bhayandar Station East,9,180,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Gartan Pada,5,50,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Golden Chemicals,4,60,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Kamal Amrohi Studio,2,10,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Kashi Mira,14,210,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Kurar Village,9,45,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Magathane Depot,9,90,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Magathane Telecom Exchange,10,100,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Mahindra Company Gate Or B H A D Colony,61,305.06,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Majas Depot,8,40,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Marol Depot,3,30,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Omkareshwar Mandir,9,90,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,S K Stone,4,60,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Swatantraveer Savarkar Chowk Or Golden Nest,5,100,,,,,,,,,,,,,,,,,,,,,,
7061,Goregaon Check Naka No 1,Transport Corporation,5,75,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Balasaheb Thakre Trauma Centre Or Srp Camp,75,375.11,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Bandongri,36,360,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Bhayandar Station East,4,80,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Bhayander Phatak Or Police Station,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Gartan Pada,4,60,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,General Arun Kumar Vaidya Marg Junction,36,360,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Golden Chemicals,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Goregaon Check Naka No 1,6,30,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Kashi Mira,7,140,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Kurar Village,19,190,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Magathane Depot,3,45,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Magathane Telecom Exchange,4,60,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Mahindra Company Gate Or B H A D Colony,19,190,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Majas Depot,9,45,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Marol Depot,6,30,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Omkareshwar Mandir,7,105,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,S K Stone,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Swatantraveer Savarkar Chowk Or Golden Nest,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Transport Corporation,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Kamal Amrohi Studio,Vanrai Or Mhada Colony,67,335,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Balasaheb Thakre Trauma Centre Or Srp Camp,12,180,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Bandongri,29,290,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Bhayandar Station East,152,1520,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Bhayander Phatak Or Police Station,59,295,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Gartan Pada,36,180,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,General Arun Kumar Vaidya Marg Junction,7,105,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Goddev Naka,273,1365,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Golden Chemicals,11,55,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Goregaon Check Naka No 1,8,120,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Kamal Amrohi Studio,3,60,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Kurar Village,25,250,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Magathane Depot,8,80,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Magathane Telecom Exchange,3,30,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Mahindra Company Gate Or B H A D Colony,26,260.11,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Majas Depot,2,40,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Marol Depot,17,340,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Nency Colony,13,65,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Omkareshwar Mandir,81,405,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,S K Stone,20,100,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Seepz Bus Station,1,20,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Swatantraveer Savarkar Chowk Or Golden Nest,74,370.06,,,,,,,,,,,,,,,,,,,,,,
7061,Kashi Mira,Vanrai Or Mhada Colony,9,135,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Balasaheb Thakre Trauma Centre Or Srp Camp,41,205,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Bandongri,24,120,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Bhayandar Station East,9,180,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Bhayander Phatak Or Police Station,3,45,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Gartan Pada,27,270,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,General Arun Kumar Vaidya Marg Junction,1,5,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Goddev Naka,6,90,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Golden Chemicals,14,140,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Goregaon Check Naka No 1,9,45,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Kamal Amrohi Studio,4,40,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Kashi Mira,52,520,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Magathane Depot,37,185,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Magathane Telecom Exchange,16,80,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Mahindra Company Gate Or B H A D Colony,41,205,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Majas Depot,17,170,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Marol Depot,48,480,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Nency Colony,1,10,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Omkareshwar Mandir,113,565,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,S K Stone,24,360,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Seepz Bus Station,16,160,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Swatantraveer Savarkar Chowk Or Golden Nest,21,315,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Transport Corporation,11,110,,,,,,,,,,,,,,,,,,,,,,
7061,Kurar Village,Vanrai Or Mhada Colony,12,60,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Balasaheb Thakre Trauma Centre Or Srp Camp,6,60,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Bandongri,44,220.06,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Bhayandar Station East,4,60,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Bhayander Phatak Or Police Station,10,100,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Gartan Pada,22,110,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,General Arun Kumar Vaidya Marg Junction,3,30,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Goddev Naka,1,15,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Golden Chemicals,49,245,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Goregaon Check Naka No 1,10,100,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Kashi Mira,27,270,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Kurar Village,60,300,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Magathane Telecom Exchange,1,5,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Mahindra Company Gate Or B H A D Colony,8,40,,,,,,,,,,,,,,,,,,,,,,
7061,Magathane Depot,Majas Depot,11,110,,,,,,,,,,,,,,,,,,,,,,
