,start_lat,start_long,from_stop_name,from_lat,from_long,to_stop_name,to_lat,to_long,end_lat,end_long,direction,departureTime
58,72.97634915,19.222150049999996,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,down,13:50
59,72.97751710000001,19.219938950000003,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,down,22:10
60,72.97721009385278,19.221133173296995,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,down,10:40
61,72.9769879,19.2225941,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,down,13:40
62,72.97813867257751,19.22293627969425,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,down,12:30
63,72.97876771919299,19.222175073199946,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,down,20:50
64,72.9765093,19.22287805,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,17:40
65,72.97658065,19.221181,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,down,17:40
66,72.97977275,19.220145350000003,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,down,08:40
67,72.97643487200175,19.219564725137424,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,down,10:20
68,72.97636952558388,19.220032925139265,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,down,18:10
69,72.97819326276579,19.222106010116388,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,down,21:50
70,72.97682563218449,19.220684144164174,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,down,10:50
71,72.97862882198515,19.22111902377029,kapur bawdi,19.221197,72.977952,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,17:20
72,72.96359046275775,19.195335869296574,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,down,13:50
73,72.9607971513085,19.196976126484536,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,down,18:50
74,72.9637964058535,19.19732687377219,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,down,13:30
75,72.9636407570949,19.19478257582295,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,down,13:20
76,72.96063224999999,19.194351850000004,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,down,14:30
77,72.9614082936571,19.196150534473,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,down,11:10
78,72.96108977765843,19.19740555383824,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,down,17:20
79,72.9644038721568,19.193993158562648,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,down,21:40
80,72.9631358,19.19521385,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,down,09:50
81,72.96107739227669,19.195729596426563,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,23:50
82,72.96120982581147,19.195456635952475,louis wadi,19.195812,72.962565,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,16:50
83,72.86422174888571,19.22039841240468,magathane depot,19.221336,72.866122,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,up,19:10
84,72.86655490000001,19.2230753,magathane depot,19.221336,72.866122,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,up,22:40
85,72.86501344264369,19.219204869086816,magathane depot,19.221336,72.866122,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,up,10:20
86,72.86666985000001,19.22231165,magathane depot,19.221336,72.866122,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,up,09:40
87,72.8678216030536,19.219765212201388,magathane depot,19.221336,72.866122,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,up,09:30
88,72.86805948832274,19.220741306224426,magathane depot,19.221336,72.866122,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,up,18:30
89,72.97636474827053,19.213825267562008,majiwada,19.215632,72.97819,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,down,20:20
90,72.97920977673783,19.21381269271404,majiwada,19.215632,72.97819,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,down,15:40
91,72.9763604,19.215561200000003,majiwada,19.215632,72.97819,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,down,15:50
92,72.97744494213607,19.215795527618447,majiwada,19.215632,72.97819,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,22:30
93,72.97452361665094,19.23449477537588,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,17:10
94,72.97487646436514,19.234598131956,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,down,13:30
95,72.97436020000002,19.234855100000004,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,down,17:10
96,72.97514095,19.233452000000003,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,17:20
97,72.97465542575897,19.23681825414313,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,down,18:30
98,72.97507625888929,19.23459616571572,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,down,14:30
99,72.97464619999998,19.23343275,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,down,23:50
100,72.97573985547155,19.23539722655232,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,down,22:50
101,72.97539060735153,19.23378317400625,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,down,18:30
102,72.97491892959988,19.23349679647004,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,down,08:10
103,72.97518695000001,19.2371338,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,down,08:10
104,72.9767295,19.234985450000003,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,down,14:20
105,72.97467417555724,19.235188807888203,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,down,08:40
106,72.97507928527975,19.23647704278157,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,down,15:40
107,72.97533797533202,19.23395909122173,manpada,19.235236,72.976318,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,down,20:10
108,72.96266525,19.1884876,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,down,11:30
109,72.96454853817926,19.187871051441125,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,down,09:10
110,72.96594436101704,19.187278160286013,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,down,21:50
111,72.96557975,19.18705675,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,down,12:10
112,72.96249467805617,19.18853906332239,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,20:40
113,72.96282798076186,19.189068749380496,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,down,21:10
114,72.96578736445511,19.186700277708425,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,down,10:20
115,72.96501955254217,19.187407968099297,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,down,08:40
116,72.96325220000001,19.1868385,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,13:30
117,72.96325305155592,19.1858363446264,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,down,13:30
118,72.86428796878755,19.23628719753101,nency colony,19.237912,72.863431,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,up,20:30
119,72.8642552,19.23934565,nency colony,19.237912,72.863431,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,up,10:50
120,72.86300148032387,19.23044324104185,omkareshwar mandir,19.231425,72.862322,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,up,07:50
121,72.86106898129192,19.231716143720835,omkareshwar mandir,19.231425,72.862322,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,up,14:30
122,72.86121820000001,19.229664,omkareshwar mandir,19.231425,72.862322,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,up,16:20
123,72.86392555337233,19.233273118109697,omkareshwar mandir,19.231425,72.862322,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,up,12:30
124,72.9598953,19.2758216,ovale village,19.276025,72.959046,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,down,20:30
125,72.95945765,19.275988150000003,ovale village,19.276025,72.959046,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,07:50
126,72.97760441606479,19.244116350368785,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,down,09:50
127,72.97780677633467,19.24706840491196,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,down,10:20
128,72.97688170069988,19.24779027285778,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,down,22:50
129,72.97474839941994,19.24487972148637,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,18:50
130,72.97656316773059,19.24680075425719,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,down,20:30
131,72.97782114163175,19.24767541601556,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,down,10:40
132,72.97492734330142,19.24511314173488,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,down,15:30
133,72.97796056036209,19.246114238400494,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,down,08:20
134,72.9749865,19.24710995,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,down,21:20
135,72.97703263616779,19.247086578012468,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,down,19:10
136,72.97649203426242,19.24775210101872,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,down,09:30
137,72.97498544149971,19.244927734031982,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,down,21:10
138,72.97539649999999,19.24428685,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,down,13:20
139,72.97713460013031,19.24784809991076,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,16:30
140,72.97707162025287,19.244126636098336,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,down,14:50
141,72.97449491249198,19.18691296791473,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,down,22:40
142,72.97386136157156,19.186661139630267,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,down,15:40
143,72.97389354364708,19.1840104891857,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,down,14:20
144,72.97751052604865,19.18484525423129,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,down,17:30
145,72.97543393953126,19.183895939245907,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,down,09:40
146,72.97396089975237,19.18441773722577,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,down,20:20
147,72.97678596874782,19.18384433978779,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,down,14:40
148,72.97432704237808,19.184113333128867,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,down,19:30
149,72.97625357862307,19.18550886337748,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,down,16:50
150,72.97638111451909,19.187007814202545,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,12:20
151,72.9775205813302,19.184672226549047,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,down,13:30
152,72.97392186456231,19.184230356487003,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,down,22:30
153,72.97557498542541,19.18499975387224,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,down,11:20
154,72.97532675045042,19.18508165332668,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,09:30
155,72.97562264055702,19.18352333253885,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,down,15:40
156,72.97367584518463,19.18370313521053,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,down,09:50
157,72.97581760881496,19.183973686389304,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,down,11:50
158,72.97728484446326,19.18394093237988,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,down,10:30
159,72.9767101226239,19.183621821715658,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,down,08:50
160,72.97413509897697,19.18418473960412,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,down,13:50
161,72.9749862371669,19.184159002851008,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,down,10:20
162,72.97714925,19.18461085,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,down,13:30
163,72.9761405,19.183617750000003,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,down,22:40
164,72.97601945116742,19.184291056624645,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,down,12:40
165,72.97424108018875,19.18633489694755,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,down,09:40
166,72.97616333957949,19.18379412770893,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,down,13:20
167,72.97656382541524,19.18701029586221,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,19:10
168,72.97409452335566,19.18331807225488,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,down,13:30
169,72.97431638541794,19.186647758635004,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,down,08:10
170,72.9753084063945,19.184817102828777,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,down,11:40
171,72.97459692982603,19.184292087830745,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,10:30
172,72.9763516877501,19.18420532453573,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,down,23:40
173,72.97746045000001,19.184164,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,down,15:20
174,72.97466880043554,19.186858405494945,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,down,17:50
175,72.97726546404576,19.184685973383395,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,down,12:20
176,72.97643142723967,19.183502859751428,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,down,11:20
177,72.97752673749063,19.185042575418084,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,down,07:50
178,72.9771683208369,19.183260213321883,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,down,10:10
179,72.974098729949,19.186677217564284,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,down,16:30
180,72.97500354999998,19.18369175,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,down,13:20
181,72.9750433113789,19.187051284385408,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,down,10:20
182,72.97473997402766,19.18482184346186,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,down,18:30
183,72.97652919016605,19.18394386858509,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,down,14:30
184,72.97368020017122,19.184421480348043,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,down,21:20
185,72.97511362637691,19.18468295136525,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,down,16:10
186,72.97624561547188,19.18461542598568,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,down,17:20
187,72.9758267245963,19.18651718266758,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,down,17:10
188,72.9742234511864,19.18651883395817,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,down,18:10
