,start_lat,start_long,from_stop_name,from_lat,from_long,to_stop_name,to_lat,to_long,end_lat,end_long
25,72.96960155000001,19.263639799999996,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96960155000001,19.263639799999996
26,72.96648729351978,19.262808975139702,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96648729351978,19.262808975139702
27,72.96761810379193,19.262938065805013,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96761810379193,19.262938065805013
28,72.967038145322,19.262802220067954,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.967038145322,19.262802220067954
29,72.9663206,19.2640474,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9663206,19.2640474
30,72.96700214445872,19.263309562292726,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96700214445872,19.263309562292726
31,72.96664346073631,19.265421428900176,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96664346073631,19.265421428900176
32,72.96588345826552,19.263931838798555,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96588345826552,19.263931838798555
33,72.96939068818419,19.264081470953254,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96939068818419,19.264081470953254
34,72.96697069589989,19.264324509112353,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96697069589989,19.264324509112353
35,72.96666939502113,19.264573184810025,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96666939502113,19.264573184810025
36,72.96725156615118,19.264468164896293,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96725156615118,19.264468164896293
37,72.96758068030361,19.26338912218834,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96758068030361,19.26338912218834
38,72.9671314661234,19.264029528926656,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9671314661234,19.264029528926656
39,72.96680661729975,19.265562720974724,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96680661729975,19.265562720974724
40,72.9661499,19.26457955,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9661499,19.26457955
41,72.96635240967483,19.264753202223954,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96635240967483,19.264753202223954
42,72.96653520842175,19.26490960188439,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96653520842175,19.26490960188439
43,72.96671314948264,19.26506614988046,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96671314948264,19.26506614988046
44,72.96893865283599,19.266567238443116,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96893865283599,19.266567238443116
45,72.96957307941399,19.266465241689474,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96957307941399,19.266465241689474
46,72.96813679154711,19.265080038531497,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96813679154711,19.265080038531497
47,72.96789734771727,19.265583600218488,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96789734771727,19.265583600218488
48,72.96807387648374,19.265638190929025,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96807387648374,19.265638190929025
49,72.9678376503433,19.265718107182487,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9678376503433,19.265718107182487
50,72.9676026,19.265859750000004,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9676026,19.265859750000004
51,72.96743112905442,19.266563641485753,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96743112905442,19.266563641485753
52,72.96880157425075,19.263800812255322,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96880157425075,19.263800812255322
53,72.96950761941244,19.26390040761664,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96950761941244,19.26390040761664
54,72.96914693890781,19.263995817915244,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96914693890781,19.263995817915244
55,72.9672382,19.2643374,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9672382,19.2643374
56,72.9666803,19.2649046,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9666803,19.2649046
57,72.96930261657882,19.263598845917315,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96930261657882,19.263598845917315
58,72.9686927009615,19.263435000721955,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9686927009615,19.263435000721955
59,72.96891631327173,19.263514173877276,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96891631327173,19.263514173877276
60,72.9686780766523,19.263764561477874,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9686780766523,19.263764561477874
61,72.96894963071708,19.263074696508188,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96894963071708,19.263074696508188
62,72.96958916251423,19.2631086892352,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96958916251423,19.2631086892352
63,72.96960155000001,19.263639799999996,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96960155000001,19.263639799999996
64,72.96648729351978,19.262808975139702,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96648729351978,19.262808975139702
65,72.96761810379193,19.262938065805013,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96761810379193,19.262938065805013
66,72.967038145322,19.262802220067954,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.967038145322,19.262802220067954
67,72.9663206,19.2640474,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9663206,19.2640474
68,72.96700214445872,19.263309562292726,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96700214445872,19.263309562292726
69,72.96664346073631,19.265421428900176,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96664346073631,19.265421428900176
70,72.96588345826552,19.263931838798555,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96588345826552,19.263931838798555
71,72.96939068818419,19.264081470953254,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96939068818419,19.264081470953254
72,72.96697069589989,19.264324509112353,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96697069589989,19.264324509112353
73,72.96666939502113,19.264573184810025,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96666939502113,19.264573184810025
74,72.96725156615118,19.264468164896293,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96725156615118,19.264468164896293
75,72.96758068030361,19.26338912218834,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96758068030361,19.26338912218834
76,72.9671314661234,19.264029528926656,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9671314661234,19.264029528926656
77,72.96680661729975,19.265562720974724,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96680661729975,19.265562720974724
78,72.9661499,19.26457955,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9661499,19.26457955
79,72.96635240967483,19.264753202223954,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96635240967483,19.264753202223954
80,72.96653520842175,19.26490960188439,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96653520842175,19.26490960188439
81,72.96671314948264,19.26506614988046,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96671314948264,19.26506614988046
82,72.96893865283599,19.266567238443116,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96893865283599,19.266567238443116
83,72.96957307941399,19.266465241689474,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96957307941399,19.266465241689474
84,72.96813679154711,19.265080038531497,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96813679154711,19.265080038531497
85,72.96789734771727,19.265583600218488,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96789734771727,19.265583600218488
86,72.96807387648374,19.265638190929025,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96807387648374,19.265638190929025
87,72.9678376503433,19.265718107182487,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9678376503433,19.265718107182487
88,72.9676026,19.265859750000004,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9676026,19.265859750000004
89,72.96743112905442,19.266563641485753,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96743112905442,19.266563641485753
90,72.96880157425075,19.263800812255322,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96880157425075,19.263800812255322
91,72.96950761941244,19.26390040761664,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96950761941244,19.26390040761664
92,72.96914693890781,19.263995817915244,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96914693890781,19.263995817915244
93,72.96807387648374,19.265638190929025,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96958916251423,19.2631086892352
94,72.9686780766523,19.263764561477874,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96648729351978,19.262808975139702
95,72.96680661729975,19.265562720974724,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96960155000001,19.263639799999996
96,72.9661499,19.26457955,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96891631327173,19.263514173877276
97,72.96960155000001,19.263639799999996,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9661499,19.26457955
98,72.96671314948264,19.26506614988046,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9678376503433,19.265718107182487
99,72.9678376503433,19.265718107182487,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96725156615118,19.264468164896293
100,72.96725156615118,19.264468164896293,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96680661729975,19.265562720974724
101,72.96914693890781,19.263995817915244,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96950761941244,19.26390040761664
102,72.96697069589989,19.264324509112353,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96930261657882,19.263598845917315
103,72.9672382,19.2643374,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96957307941399,19.266465241689474
104,72.9666803,19.2649046,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9686780766523,19.263764561477874
105,72.96950761941244,19.26390040761664,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96761810379193,19.262938065805013
106,72.96664346073631,19.265421428900176,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96894963071708,19.263074696508188
107,72.96939068818419,19.264081470953254,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96700214445872,19.263309562292726
108,72.96958916251423,19.2631086892352,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96789734771727,19.265583600218488
109,72.96930261657882,19.263598845917315,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9671314661234,19.264029528926656
110,72.96666939502113,19.264573184810025,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96671314948264,19.26506614988046
111,72.96743112905442,19.266563641485753,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.967038145322,19.262802220067954
112,72.96653520842175,19.26490960188439,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96758068030361,19.26338912218834
113,72.96891631327173,19.263514173877276,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96880157425075,19.263800812255322
114,72.9676026,19.265859750000004,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96666939502113,19.264573184810025
115,72.96813679154711,19.265080038531497,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96635240967483,19.264753202223954
116,72.96588345826552,19.263931838798555,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96807387648374,19.265638190929025
117,72.96635240967483,19.264753202223954,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96914693890781,19.263995817915244
118,72.96761810379193,19.262938065805013,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.9676026,19.265859750000004
119,72.96893865283599,19.266567238443116,anand nagar,19.264687,72.967836,borivali station east,19.264687,72.967836,72.96743112905442,19.266563641485753
120,72.96958916251423,19.2631086892352,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96635240967483,19.264753202223954
121,72.96914693890781,19.263995817915244,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.9663206,19.2640474
122,72.9663206,19.2640474,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.9661499,19.26457955
123,72.96930261657882,19.263598845917315,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.9672382,19.2643374
124,72.967038145322,19.262802220067954,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.9666803,19.2649046
125,72.96893865283599,19.266567238443116,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.967038145322,19.262802220067954
126,72.9661499,19.26457955,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.9671314661234,19.264029528926656
127,72.96789734771727,19.265583600218488,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96957307941399,19.266465241689474
128,72.9686780766523,19.263764561477874,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.9686780766523,19.263764561477874
129,72.96680661729975,19.265562720974724,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.9678376503433,19.265718107182487
130,72.96950761941244,19.26390040761664,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96671314948264,19.26506614988046
131,72.96813679154711,19.265080038531497,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96666939502113,19.264573184810025
132,72.96758068030361,19.26338912218834,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96914693890781,19.263995817915244
133,72.96743112905442,19.266563641485753,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96939068818419,19.264081470953254
134,72.96697069589989,19.264324509112353,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96930261657882,19.263598845917315
135,72.9666803,19.2649046,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96789734771727,19.265583600218488
136,72.9686927009615,19.263435000721955,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96960155000001,19.263639799999996
137,72.96957307941399,19.266465241689474,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96697069589989,19.264324509112353
138,72.96648729351978,19.262808975139702,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96700214445872,19.263309562292726
139,72.96653520842175,19.26490960188439,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96653520842175,19.26490960188439
140,72.96939068818419,19.264081470953254,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96893865283599,19.266567238443116
141,72.96807387648374,19.265638190929025,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96648729351978,19.262808975139702
142,72.96761810379193,19.262938065805013,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96880157425075,19.263800812255322
143,72.9678376503433,19.265718107182487,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96743112905442,19.266563641485753
144,72.9671314661234,19.264029528926656,anand nagar,19.264687,72.967836,cadbury junction thane,19.264687,72.967836,72.96891631327173,19.263514173877276
145,72.96894963071708,19.263074696508188,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.96700214445872,19.263309562292726
146,72.96653520842175,19.26490960188439,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.96960155000001,19.263639799999996
147,72.96725156615118,19.264468164896293,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.96957307941399,19.266465241689474
148,72.96960155000001,19.263639799999996,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.96671314948264,19.26506614988046
149,72.96939068818419,19.264081470953254,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.9678376503433,19.265718107182487
150,72.9671314661234,19.264029528926656,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.96950761941244,19.26390040761664
151,72.96680661729975,19.265562720974724,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.96930261657882,19.263598845917315
152,72.96588345826552,19.263931838798555,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.96725156615118,19.264468164896293
153,72.96700214445872,19.263309562292726,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.9672382,19.2643374
154,72.9676026,19.265859750000004,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.9666803,19.2649046
155,72.96671314948264,19.26506614988046,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.9676026,19.265859750000004
156,72.96950761941244,19.26390040761664,anand nagar,19.264687,72.967836,chena bridge,19.264687,72.967836,72.9686780766523,19.263764561477874
157,72.96700214445872,19.263309562292726,anand nagar,19.264687,72.967836,dnyansadhana college kopari,19.264687,72.967836,72.96813679154711,19.265080038531497
158,72.96813679154711,19.265080038531497,anand nagar,19.264687,72.967836,dnyansadhana college kopari,19.264687,72.967836,72.96960155000001,19.263639799999996
159,72.96697069589989,19.264324509112353,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96664346073631,19.265421428900176
160,72.96648729351978,19.262808975139702,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96960155000001,19.263639799999996
161,72.96957307941399,19.266465241689474,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96725156615118,19.264468164896293
162,72.96671314948264,19.26506614988046,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96761810379193,19.262938065805013
163,72.9666803,19.2649046,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96758068030361,19.26338912218834
164,72.96880157425075,19.263800812255322,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96653520842175,19.26490960188439
165,72.96789734771727,19.265583600218488,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96813679154711,19.265080038531497
166,72.96958916251423,19.2631086892352,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96893865283599,19.266567238443116
167,72.9661499,19.26457955,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.9663206,19.2640474
168,72.96725156615118,19.264468164896293,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96891631327173,19.263514173877276
169,72.9686927009615,19.263435000721955,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.9661499,19.26457955
170,72.96653520842175,19.26490960188439,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96914693890781,19.263995817915244
171,72.96680661729975,19.265562720974724,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96700214445872,19.263309562292726
172,72.96588345826552,19.263931838798555,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96807387648374,19.265638190929025
173,72.96666939502113,19.264573184810025,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96894963071708,19.263074696508188
174,72.96891631327173,19.263514173877276,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96671314948264,19.26506614988046
175,72.96939068818419,19.264081470953254,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96648729351978,19.262808975139702
176,72.9672382,19.2643374,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96939068818419,19.264081470953254
177,72.96914693890781,19.263995817915244,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.9678376503433,19.265718107182487
178,72.96635240967483,19.264753202223954,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.9676026,19.265859750000004
179,72.96761810379193,19.262938065805013,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96789734771727,19.265583600218488
180,72.96950761941244,19.26390040761664,anand nagar,19.264687,72.967836,gaimukh,19.264687,72.967836,72.96666939502113,19.264573184810025
181,72.96680661729975,19.265562720974724,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96761810379193,19.262938065805013
182,72.96697069589989,19.264324509112353,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.9666803,19.2649046
183,72.96960155000001,19.263639799999996,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.967038145322,19.262802220067954
184,72.96939068818419,19.264081470953254,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96588345826552,19.263931838798555
185,72.9661499,19.26457955,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.9686780766523,19.263764561477874
186,72.96914693890781,19.263995817915244,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96664346073631,19.265421428900176
187,72.96957307941399,19.266465241689474,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.9672382,19.2643374
188,72.9686927009615,19.263435000721955,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.9686927009615,19.263435000721955
189,72.96894963071708,19.263074696508188,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96894963071708,19.263074696508188
190,72.96743112905442,19.266563641485753,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.9676026,19.265859750000004
191,72.96648729351978,19.262808975139702,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96743112905442,19.266563641485753
192,72.9663206,19.2640474,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96725156615118,19.264468164896293
193,72.9671314661234,19.264029528926656,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96697069589989,19.264324509112353
194,72.96664346073631,19.265421428900176,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96648729351978,19.262808975139702
195,72.96700214445872,19.263309562292726,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.9661499,19.26457955
196,72.96813679154711,19.265080038531497,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96680661729975,19.265562720974724
197,72.96891631327173,19.263514173877276,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96960155000001,19.263639799999996
198,72.96761810379193,19.262938065805013,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96930261657882,19.263598845917315
199,72.967038145322,19.262802220067954,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96671314948264,19.26506614988046
200,72.96807387648374,19.265638190929025,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96789734771727,19.265583600218488
201,72.96789734771727,19.265583600218488,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96891631327173,19.263514173877276
202,72.96893865283599,19.266567238443116,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96880157425075,19.263800812255322
203,72.96758068030361,19.26338912218834,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96653520842175,19.26490960188439
204,72.9686780766523,19.263764561477874,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.96958916251423,19.2631086892352
205,72.96930261657882,19.263598845917315,anand nagar,19.264687,72.967836,gartan pada,19.264687,72.967836,72.9663206,19.2640474
206,72.96666939502113,19.264573184810025,anand nagar,19.264687,72.967836,golden chemicals,19.264687,72.967836,72.9678376503433,19.265718107182487
207,72.96958916251423,19.2631086892352,anand nagar,19.264687,72.967836,golden chemicals,19.264687,72.967836,72.96813679154711,19.265080038531497
208,72.96914693890781,19.263995817915244,anand nagar,19.264687,72.967836,golden chemicals,19.264687,72.967836,72.96930261657882,19.263598845917315
209,72.96891631327173,19.263514173877276,anand nagar,19.264687,72.967836,golden chemicals,19.264687,72.967836,72.96761810379193,19.262938065805013
210,72.96664346073631,19.265421428900176,anand nagar,19.264687,72.967836,golden chemicals,19.264687,72.967836,72.96914693890781,19.263995817915244
