,start_lat,start_long,from_stop_name,from_lat,from_long,to_stop_name,to_lat,to_long,end_lat,end_long,shortest_travel_time
114,72.96563303860123,19.18603387156833,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,NULL
115,72.96525897982777,19.186666784272678,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,NULL
116,72.96588445366545,19.189123076587865,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,NULL
117,72.965518819876,19.18916098209691,marathon chowk teen hath naka,19.187546,72.964029,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,NULL
118,72.86444125630028,19.236519429380134,nency colony,19.237912,72.863431,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,NULL
119,72.8615959,19.23624545,nency colony,19.237912,72.863431,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,NULL
120,72.86386167406384,19.22987138527004,omkareshwar mandir,19.231425,72.862322,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,NULL
121,72.86166474999999,19.23116745,omkareshwar mandir,19.231425,72.862322,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,NULL
122,72.86247977313006,19.229545814911766,omkareshwar mandir,19.231425,72.862322,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,NULL
123,72.86104363269781,19.2308185807908,omkareshwar mandir,19.231425,72.862322,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,NULL
124,72.95986672528711,19.276317028381253,ovale village,19.276025,72.959046,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,NULL
125,72.95858635000002,19.2757721,ovale village,19.276025,72.959046,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,NULL
126,72.97474839941994,19.24487972148637,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,NULL
127,72.97713460013031,19.24784809991076,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,NULL
128,72.97688170069988,19.24779027285778,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,NULL
129,72.97707162025287,19.244126636098336,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,NULL
130,72.97760441606479,19.244116350368785,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,NULL
131,72.97703263616779,19.247086578012468,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,NULL
132,72.97649203426242,19.24775210101872,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,NULL
133,72.97780677633467,19.24706840491196,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,NULL
134,72.97782114163175,19.24767541601556,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,NULL
135,72.97656316773059,19.24680075425719,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,NULL
136,72.97492734330142,19.24511314173488,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,NULL
137,72.97539649999999,19.24428685,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,NULL
138,72.97498544149971,19.244927734031982,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,NULL
139,72.9749865,19.24710995,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,NULL
140,72.97796056036209,19.246114238400494,patli pada,19.246131,72.975986,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,NULL
141,72.9741020053192,19.1843849474123,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,NULL
142,72.97462548228845,19.18456779025537,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,NULL
143,72.97492233640264,19.18652697062212,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,NULL
144,72.97594867061633,19.18352224146978,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,NULL
145,72.97711442132292,19.18506439092765,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,NULL
146,72.97413509897697,19.18418473960412,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,NULL
147,72.97372535000001,19.18395315,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,NULL
148,72.9751543254682,19.18389440791648,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,NULL
149,72.97598317744384,19.183959566116886,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,NULL
150,72.97593391584019,19.184848534621505,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,NULL
151,72.9751908193731,19.183318029370223,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,NULL
152,72.97557498542541,19.18499975387224,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,NULL
153,72.97694363569725,19.1848562188347,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,NULL
154,72.97570715200222,19.184008315857,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,NULL
155,72.97474783279763,19.18500468401813,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,NULL
156,72.97459692982603,19.184292087830745,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,NULL
157,72.97391588652332,19.186984791313524,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,NULL
158,72.97581760881496,19.183973686389304,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,NULL
159,72.9750433113789,19.187051284385408,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,NULL
160,72.9771683208369,19.183260213321883,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,NULL
161,72.97557619569136,19.183180220290083,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,NULL
162,72.9756582,19.184248,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,NULL
163,72.97392186456231,19.184230356487003,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,NULL
164,72.97370237237779,19.184185448095104,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,NULL
165,72.97562264055702,19.18352333253885,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,NULL
166,72.97741720000002,19.184475000000003,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,NULL
167,72.9742234511864,19.18651883395817,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,NULL
168,72.97514597941573,19.183569855599305,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,NULL
169,72.97728484446326,19.18394093237988,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,NULL
170,72.97436984860953,19.18326915885912,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,NULL
171,72.97643142723967,19.183502859751428,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,NULL
172,72.97411479638774,19.1839547770101,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,NULL
173,72.97433313298315,19.18431515104769,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,NULL
174,72.97454480349462,19.18351988330237,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,NULL
175,72.97601945116742,19.184291056624645,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95379664999999,19.2853773,NULL
176,72.975579659183,19.18475718444748,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9541137070531,19.28525727809864,NULL
177,72.97500354999998,19.18369175,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95436818177616,19.28504747284205,NULL
178,72.97751052604865,19.18484525423129,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,NULL
179,72.97746045000001,19.184164,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95444238599434,19.283651524846235,NULL
180,72.97642272791212,19.183639904208064,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95368798906007,19.283181833314742,NULL
181,72.97652919016605,19.18394386858509,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95329911114965,19.28334892719381,NULL
182,72.97457472099912,19.183927465934143,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95139571411185,19.282888019198428,NULL
183,72.97428958118323,19.184905795981432,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,NULL
184,72.9761896,19.1839578,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.951718190846,19.282227727468364,NULL
185,72.97432704237808,19.184113333128867,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95142749023468,19.28226202706593,NULL
186,72.97593442015325,19.185450890765477,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9511604116556,19.2822935228548,NULL
187,72.97532885000001,19.18424025,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95068542581487,19.28185033940209,NULL
188,72.97727005,19.1836122,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9538677,19.28308765,NULL
189,72.97368020017122,19.184421480348043,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9526661235469,19.28255440665713,NULL
190,72.97387599999999,19.186526149999995,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9524901,19.282555750000004,NULL
191,72.97466880043554,19.186858405494945,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.9527152743483,19.282857143110625,NULL
192,72.97711675,19.1848629,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95207505573347,19.281906772642763,NULL
193,72.97656382541524,19.18701029586221,thane station east,19.18517,72.97561,bhayandar pada,19.283685,72.952358,72.95408561850294,19.283819521647857,NULL
