,route_name,from_stop_name,to_stop_name,total_passenger,total_amount,stop-number,from_lat,from_long,to_lat,to_long
31,7051,borivali station east,st xaviers high school,33,330,29097,19.227846,72.857949,19.227846,72.857949
32,7051,borivali station east,transport corporation,24,240,29097,19.227846,72.857949,19.227846,72.857949
33,7051,borivali station east,western park,235,2350.11,29097,19.227846,72.857949,19.227846,72.857949
34,7051,dahisar station road east,bandongri,16,160,29114,19.248635,72.862483,19.248635,72.862483
35,7051,dahisar station road east,borivali station east,274,1370.06,29114,19.248635,72.862483,19.248635,72.862483
36,7051,dahisar station road east,daulat nagar,5,25,29114,19.248635,72.862483,19.248635,72.862483
37,7051,dahisar station road east,dindoshi bus station,52,520,29114,19.248635,72.862483,19.248635,72.862483
38,7051,dahisar station road east,general arun kumar vaidya marg junction,12,120,29114,19.248635,72.862483,19.248635,72.862483
39,7051,dahisar station road east,golden chemicals,72,360,29114,19.248635,72.862483,19.248635,72.862483
40,7051,dahisar station road east,kashi mira,53,265,29114,19.248635,72.862483,19.248635,72.862483
41,7051,dahisar station road east,ketaki pada,18,90,29114,19.248635,72.862483,19.248635,72.862483
42,7051,dahisar station road east,kurar village,11,110,29114,19.248635,72.862483,19.248635,72.862483
43,7051,dahisar station road east,magathane depot,59,295,29114,19.248635,72.862483,19.248635,72.862483
44,7051,dahisar station road east,magathane telecom exchange,57,285,29114,19.248635,72.862483,19.248635,72.862483
45,7051,dahisar station road east,mahindra company gate or b h a d colony,19,190,29114,19.248635,72.862483,19.248635,72.862483
46,7051,dahisar station road east,novelty silk mill,1,5,29114,19.248635,72.862483,19.248635,72.862483
47,7051,dahisar station road east,omkareshwar mandir,34,170,29114,19.248635,72.862483,19.248635,72.862483
48,7051,dahisar station road east,st xaviers high school,326,1630.12,29114,19.248635,72.862483,19.248635,72.862483
49,7051,dahisar station road east,transport corporation,62,310,29114,19.248635,72.862483,19.248635,72.862483
50,7051,dahisar station road east,western park,61,610,29114,19.248635,72.862483,19.248635,72.862483
51,7051,daulat nagar,bandongri,8,80,29123,19.236447,72.859180,19.236447,72.859180
52,7051,daulat nagar,borivali station east,8,40,29123,19.236447,72.859180,19.236447,72.859180
53,7051,daulat nagar,dahisar station road east,29,145,29123,19.236447,72.859180,19.236447,72.859180
54,7051,daulat nagar,dindoshi bus station,19,190,29123,19.236447,72.859180,19.236447,72.859180
55,7051,daulat nagar,general arun kumar vaidya marg junction,4,40,29123,19.236447,72.859180,19.236447,72.859180
56,7051,daulat nagar,golden chemicals,81,405,29123,19.236447,72.859180,19.236447,72.859180
57,7051,daulat nagar,kashi mira,24,240,29123,19.236447,72.859180,19.236447,72.859180
58,7051,daulat nagar,ketaki pada,20,100,29123,19.236447,72.859180,19.236447,72.859180
59,7051,daulat nagar,kurar village,7,70,29123,19.236447,72.859180,19.236447,72.859180
60,7051,daulat nagar,magathane depot,15,75,29123,19.236447,72.859180,19.236447,72.859180
61,7051,daulat nagar,magathane telecom exchange,15,75,29123,19.236447,72.859180,19.236447,72.859180
62,7051,daulat nagar,mahindra company gate or b h a d colony,21,105,29123,19.236447,72.859180,19.236447,72.859180
63,7051,daulat nagar,novelty silk mill,24,120,29123,19.236447,72.859180,19.236447,72.859180
64,7051,daulat nagar,omkareshwar mandir,1,5,29123,19.236447,72.859180,19.236447,72.859180
65,7051,daulat nagar,st xaviers high school,16,160,29123,19.236447,72.859180,19.236447,72.859180
66,7051,daulat nagar,transport corporation,49,245,29123,19.236447,72.859180,19.236447,72.859180
67,7051,daulat nagar,western park,90,900,29123,19.236447,72.859180,19.236447,72.859180
68,7051,dindoshi bus station,bandongri,115,575,25060,19.176148,72.865701,19.176148,72.865701
69,7051,dindoshi bus station,borivali station east,217,2170.11,25060,19.176148,72.865701,19.176148,72.865701
70,7051,dindoshi bus station,dahisar station road east,54,540,25060,19.176148,72.865701,19.176148,72.865701
71,7051,dindoshi bus station,daulat nagar,8,80,25060,19.176148,72.865701,19.176148,72.865701
72,7051,dindoshi bus station,golden chemicals,5,75,25060,19.176148,72.865701,19.176148,72.865701
73,7051,dindoshi bus station,kashi mira,22,330,25060,19.176148,72.865701,19.176148,72.865701
74,7051,dindoshi bus station,ketaki pada,1,15,25060,19.176148,72.865701,19.176148,72.865701
75,7051,dindoshi bus station,kurar village,25,125,25060,19.176148,72.865701,19.176148,72.865701
76,7051,dindoshi bus station,magathane depot,29,290,25060,19.176148,72.865701,19.176148,72.865701
77,7051,dindoshi bus station,magathane telecom exchange,462,2310,25060,19.176148,72.865701,19.176148,72.865701
78,7051,dindoshi bus station,mahindra company gate or b h a d colony,317,1585,25060,19.176148,72.865701,19.176148,72.865701
79,7051,dindoshi bus station,novelty silk mill,6,90,25060,19.176148,72.865701,19.176148,72.865701
80,7051,dindoshi bus station,omkareshwar mandir,62,620,25060,19.176148,72.865701,19.176148,72.865701
81,7051,dindoshi bus station,st xaviers high school,22,330,25060,19.176148,72.865701,19.176148,72.865701
82,7051,dindoshi bus station,transport corporation,4,60,25060,19.176148,72.865701,19.176148,72.865701
83,7051,dindoshi bus station,western park,24,480,25060,19.176148,72.865701,19.176148,72.865701
84,7051,general arun kumar vaidya marg junction,bandongri,63,315,25006,19.174547,72.861195,19.174547,72.861195
85,7051,general arun kumar vaidya marg junction,borivali station east,55,550,25006,19.174547,72.861195,19.174547,72.861195
86,7051,general arun kumar vaidya marg junction,dahisar station road east,14,140,25006,19.174547,72.861195,19.174547,72.861195
87,7051,general arun kumar vaidya marg junction,daulat nagar,3,30,25006,19.174547,72.861195,19.174547,72.861195
88,7051,general arun kumar vaidya marg junction,dindoshi bus station,3,15,25006,19.174547,72.861195,19.174547,72.861195
89,7051,general arun kumar vaidya marg junction,golden chemicals,3,45,25006,19.174547,72.861195,19.174547,72.861195
90,7051,general arun kumar vaidya marg junction,kashi mira,13,195,25006,19.174547,72.861195,19.174547,72.861195
91,7051,general arun kumar vaidya marg junction,ketaki pada,2,30,25006,19.174547,72.861195,19.174547,72.861195
92,7051,general arun kumar vaidya marg junction,kurar village,3,15,25006,19.174547,72.861195,19.174547,72.861195
93,7051,general arun kumar vaidya marg junction,magathane depot,23,230,25006,19.174547,72.861195,19.174547,72.861195
94,7051,general arun kumar vaidya marg junction,magathane telecom exchange,122,610,25006,19.174547,72.861195,19.174547,72.861195
95,7051,general arun kumar vaidya marg junction,mahindra company gate or b h a d colony,76,380.12,25006,19.174547,72.861195,19.174547,72.861195
96,7051,general arun kumar vaidya marg junction,novelty silk mill,4,60,25006,19.174547,72.861195,19.174547,72.861195
97,7051,general arun kumar vaidya marg junction,omkareshwar mandir,21,210,25006,19.174547,72.861195,19.174547,72.861195
98,7051,general arun kumar vaidya marg junction,st xaviers high school,5,75,25006,19.174547,72.861195,19.174547,72.861195
99,7051,general arun kumar vaidya marg junction,transport corporation,2,30,25006,19.174547,72.861195,19.174547,72.861195
100,7051,general arun kumar vaidya marg junction,western park,19,285,25006,19.174547,72.861195,19.174547,72.861195
101,7051,golden chemicals,bandongri,13,130.11,29168,19.263041,72.873794,19.263041,72.873794
102,7051,golden chemicals,borivali station east,230,1150,29168,19.263041,72.873794,19.263041,72.873794
103,7051,golden chemicals,dahisar station road east,67,335,29168,19.263041,72.873794,19.263041,72.873794
104,7051,golden chemicals,daulat nagar,3,15,29168,19.263041,72.873794,19.263041,72.873794
105,7051,golden chemicals,dindoshi bus station,24,360,29168,19.263041,72.873794,19.263041,72.873794
106,7051,golden chemicals,general arun kumar vaidya marg junction,6,90,29168,19.263041,72.873794,19.263041,72.873794
107,7051,golden chemicals,kashi mira,3,15,29168,19.263041,72.873794,19.263041,72.873794
108,7051,golden chemicals,ketaki pada,5,25,29168,19.263041,72.873794,19.263041,72.873794
109,7051,golden chemicals,kurar village,1,15,29168,19.263041,72.873794,19.263041,72.873794
110,7051,golden chemicals,magathane depot,5,50,29168,19.263041,72.873794,19.263041,72.873794
111,7051,golden chemicals,magathane telecom exchange,4,40,29168,19.263041,72.873794,19.263041,72.873794
112,7051,golden chemicals,mahindra company gate or b h a d colony,7,70,29168,19.263041,72.873794,19.263041,72.873794
113,7051,golden chemicals,novelty silk mill,3,15,29168,19.263041,72.873794,19.263041,72.873794
114,7051,golden chemicals,omkareshwar mandir,4,40,29168,19.263041,72.873794,19.263041,72.873794
115,7051,golden chemicals,st xaviers high school,2,10,29168,19.263041,72.873794,19.263041,72.873794
116,7051,golden chemicals,transport corporation,8,40,29168,19.263041,72.873794,19.263041,72.873794
117,7051,golden chemicals,western park,169,845,29168,19.263041,72.873794,19.263041,72.873794
118,7051,ketaki pada,bandongri,2,20,29215,19.255893,72.869232,19.255893,72.869232
119,7051,ketaki pada,borivali station east,66,330,29215,19.255893,72.869232,19.255893,72.869232
120,7051,ketaki pada,dahisar station road east,17,85,29215,19.255893,72.869232,19.255893,72.869232
121,7051,ketaki pada,daulat nagar,3,15,29215,19.255893,72.869232,19.255893,72.869232
122,7051,ketaki pada,dindoshi bus station,3,45,29215,19.255893,72.869232,19.255893,72.869232
123,7051,ketaki pada,general arun kumar vaidya marg junction,1,15,29215,19.255893,72.869232,19.255893,72.869232
124,7051,ketaki pada,golden chemicals,2,10,29215,19.255893,72.869232,19.255893,72.869232
125,7051,ketaki pada,kashi mira,17,85.06,29215,19.255893,72.869232,19.255893,72.869232
126,7051,ketaki pada,kurar village,2,20,29215,19.255893,72.869232,19.255893,72.869232
127,7051,ketaki pada,magathane depot,4,40,29215,19.255893,72.869232,19.255893,72.869232
128,7051,ketaki pada,magathane telecom exchange,1,10,29215,19.255893,72.869232,19.255893,72.869232
129,7051,ketaki pada,mahindra company gate or b h a d colony,4,40,29215,19.255893,72.869232,19.255893,72.869232
130,7051,ketaki pada,omkareshwar mandir,4,20,29215,19.255893,72.869232,19.255893,72.869232
131,7051,ketaki pada,st xaviers high school,16,80,29215,19.255893,72.869232,19.255893,72.869232
132,7051,ketaki pada,transport corporation,8,40,29215,19.255893,72.869232,19.255893,72.869232
133,7051,ketaki pada,western park,261,1305.18,29215,19.255893,72.869232,19.255893,72.869232
134,7051,kurar village,bandongri,30,150,25156,19.185955,72.858175,19.185955,72.858175
135,7051,kurar village,borivali station east,49,490,25156,19.185955,72.858175,19.185955,72.858175
136,7051,kurar village,dahisar station road east,18,180,25156,19.185955,72.858175,19.185955,72.858175
137,7051,kurar village,daulat nagar,9,90,25156,19.185955,72.858175,19.185955,72.858175
138,7051,kurar village,dindoshi bus station,115,575,25156,19.185955,72.858175,19.185955,72.858175
139,7051,kurar village,golden chemicals,5,75,25156,19.185955,72.858175,19.185955,72.858175
140,7051,kurar village,kashi mira,10,150,25156,19.185955,72.858175,19.185955,72.858175
141,7051,kurar village,ketaki pada,2,20,25156,19.185955,72.858175,19.185955,72.858175
142,7051,kurar village,magathane depot,68,340,25156,19.185955,72.858175,19.185955,72.858175
143,7051,kurar village,magathane telecom exchange,81,405,25156,19.185955,72.858175,19.185955,72.858175
144,7051,kurar village,mahindra company gate or b h a d colony,38,190,25156,19.185955,72.858175,19.185955,72.858175
145,7051,kurar village,novelty silk mill,17,170.11,25156,19.185955,72.858175,19.185955,72.858175
146,7051,kurar village,omkareshwar mandir,177,885,25156,19.185955,72.858175,19.185955,72.858175
147,7051,kurar village,st xaviers high school,2,30,25156,19.185955,72.858175,19.185955,72.858175
148,7051,kurar village,transport corporation,4,60,25156,19.185955,72.858175,19.185955,72.858175
149,7051,kurar village,western park,12,180,25156,19.185955,72.858175,19.185955,72.858175
150,7051,magathane depot,bandongri,22,110,29231,19.221336,72.866122,19.221336,72.866122
151,7051,magathane depot,borivali station east,154,770.06,29231,19.221336,72.866122,19.221336,72.866122
152,7051,magathane depot,dahisar station road east,49,245,29231,19.221336,72.866122,19.221336,72.866122
153,7051,magathane depot,daulat nagar,5,25,29231,19.221336,72.866122,19.221336,72.866122
154,7051,magathane depot,dindoshi bus station,65,650,29231,19.221336,72.866122,19.221336,72.866122
155,7051,magathane depot,general arun kumar vaidya marg junction,8,80,29231,19.221336,72.866122,19.221336,72.866122
156,7051,magathane depot,golden chemicals,3,30,29231,19.221336,72.866122,19.221336,72.866122
157,7051,magathane depot,kashi mira,19,190,29231,19.221336,72.866122,19.221336,72.866122
158,7051,magathane depot,ketaki pada,7,70.11,29231,19.221336,72.866122,19.221336,72.866122
159,7051,magathane depot,kurar village,64,320,29231,19.221336,72.866122,19.221336,72.866122
160,7051,magathane depot,magathane telecom exchange,1,5,29231,19.221336,72.866122,19.221336,72.866122
161,7051,magathane depot,mahindra company gate or b h a d colony,16,80,29231,19.221336,72.866122,19.221336,72.866122
162,7051,magathane depot,novelty silk mill,27,135,29231,19.221336,72.866122,19.221336,72.866122
163,7051,magathane depot,omkareshwar mandir,6,30,29231,19.221336,72.866122,19.221336,72.866122
164,7051,magathane depot,st xaviers high school,6,60,29231,19.221336,72.866122,19.221336,72.866122
165,7051,magathane depot,transport corporation,4,40,29231,19.221336,72.866122,19.221336,72.866122
166,7051,magathane depot,western park,35,350,29231,19.221336,72.866122,19.221336,72.866122
167,7051,magathane telecom exchange,bandongri,7,35,29255,19.216034,72.867048,19.216034,72.867048
168,7051,magathane telecom exchange,borivali station east,149,745.06,29255,19.216034,72.867048,19.216034,72.867048
169,7051,magathane telecom exchange,dahisar station road east,41,205.06,29255,19.216034,72.867048,19.216034,72.867048
170,7051,magathane telecom exchange,daulat nagar,8,40,29255,19.216034,72.867048,19.216034,72.867048
171,7051,magathane telecom exchange,dindoshi bus station,320,1600,29255,19.216034,72.867048,19.216034,72.867048
172,7051,magathane telecom exchange,general arun kumar vaidya marg junction,6,30,29255,19.216034,72.867048,19.216034,72.867048
173,7051,magathane telecom exchange,golden chemicals,8,80,29255,19.216034,72.867048,19.216034,72.867048
174,7051,magathane telecom exchange,kashi mira,4,40,29255,19.216034,72.867048,19.216034,72.867048
175,7051,magathane telecom exchange,ketaki pada,4,40,29255,19.216034,72.867048,19.216034,72.867048
176,7051,magathane telecom exchange,kurar village,32,160,29255,19.216034,72.867048,19.216034,72.867048
177,7051,magathane telecom exchange,mahindra company gate or b h a d colony,3,15,29255,19.216034,72.867048,19.216034,72.867048
178,7051,magathane telecom exchange,novelty silk mill,1,10,29255,19.216034,72.867048,19.216034,72.867048
179,7051,magathane telecom exchange,omkareshwar mandir,4,20,29255,19.216034,72.867048,19.216034,72.867048
180,7051,magathane telecom exchange,st xaviers high school,2,20,29255,19.216034,72.867048,19.216034,72.867048
181,7051,magathane telecom exchange,transport corporation,3,30,29255,19.216034,72.867048,19.216034,72.867048
182,7051,magathane telecom exchange,western park,13,195,29255,19.216034,72.867048,19.216034,72.867048
183,7051,novelty silk mill,bandongri,8,80,29293,19.254763,72.867036,19.254763,72.867036
184,7051,novelty silk mill,borivali station east,116,580,29293,19.254763,72.867036,19.254763,72.867036
185,7051,novelty silk mill,dahisar station road east,1,5,29293,19.254763,72.867036,19.254763,72.867036
186,7051,novelty silk mill,daulat nagar,8,40,29293,19.254763,72.867036,19.254763,72.867036
187,7051,novelty silk mill,dindoshi bus station,10,150,29293,19.254763,72.867036,19.254763,72.867036
188,7051,novelty silk mill,general arun kumar vaidya marg junction,1,15,29293,19.254763,72.867036,19.254763,72.867036
189,7051,novelty silk mill,golden chemicals,9,45.06,29293,19.254763,72.867036,19.254763,72.867036
190,7051,novelty silk mill,kashi mira,6,30,29293,19.254763,72.867036,19.254763,72.867036
191,7051,novelty silk mill,ketaki pada,1,5,29293,19.254763,72.867036,19.254763,72.867036
192,7051,novelty silk mill,kurar village,9,90,29293,19.254763,72.867036,19.254763,72.867036
193,7051,novelty silk mill,magathane depot,33,165.06,29293,19.254763,72.867036,19.254763,72.867036
194,7051,novelty silk mill,magathane telecom exchange,3,30,29293,19.254763,72.867036,19.254763,72.867036
195,7051,novelty silk mill,mahindra company gate or b h a d colony,10,100,29293,19.254763,72.867036,19.254763,72.867036
196,7051,novelty silk mill,omkareshwar mandir,4,20,29293,19.254763,72.867036,19.254763,72.867036
197,7051,novelty silk mill,st xaviers high school,27,135,29293,19.254763,72.867036,19.254763,72.867036
198,7051,novelty silk mill,transport corporation,8,40,29293,19.254763,72.867036,19.254763,72.867036
199,7051,novelty silk mill,western park,193,965,29293,19.254763,72.867036,19.254763,72.867036
200,7051,omkareshwar mandir,bandongri,90,450,29298,19.231425,72.862322,19.231425,72.862322
201,7051,omkareshwar mandir,borivali station east,4,20,29298,19.231425,72.862322,19.231425,72.862322
202,7051,omkareshwar mandir,dahisar station road east,24,120.12,29298,19.231425,72.862322,19.231425,72.862322
203,7051,omkareshwar mandir,daulat nagar,2,10,29298,19.231425,72.862322,19.231425,72.862322
204,7051,omkareshwar mandir,dindoshi bus station,135,1350,29298,19.231425,72.862322,19.231425,72.862322
205,7051,omkareshwar mandir,general arun kumar vaidya marg junction,13,130,29298,19.231425,72.862322,19.231425,72.862322
206,7051,omkareshwar mandir,golden chemicals,3,30,29298,19.231425,72.862322,19.231425,72.862322
207,7051,omkareshwar mandir,kashi mira,5,50,29298,19.231425,72.862322,19.231425,72.862322
208,7051,omkareshwar mandir,ketaki pada,4,20,29298,19.231425,72.862322,19.231425,72.862322
209,7051,omkareshwar mandir,kurar village,237,1185,29298,19.231425,72.862322,19.231425,72.862322
210,7051,omkareshwar mandir,magathane depot,10,50,29298,19.231425,72.862322,19.231425,72.862322
211,7051,omkareshwar mandir,magathane telecom exchange,17,85,29298,19.231425,72.862322,19.231425,72.862322
212,7051,omkareshwar mandir,mahindra company gate or b h a d colony,64,320,29298,19.231425,72.862322,19.231425,72.862322
213,7051,omkareshwar mandir,novelty silk mill,15,75,29298,19.231425,72.862322,19.231425,72.862322
214,7051,omkareshwar mandir,st xaviers high school,2,20,29298,19.231425,72.862322,19.231425,72.862322
215,7051,omkareshwar mandir,transport corporation,3,30,29298,19.231425,72.862322,19.231425,72.862322
216,7051,omkareshwar mandir,western park,35,350,29298,19.231425,72.862322,19.231425,72.862322
217,7051,st xaviers high school,bandongri,12,180,29426,19.269533,72.888260,19.269533,72.888260
218,7051,st xaviers high school,borivali station east,211,2110,29426,19.269533,72.888260,19.269533,72.888260
219,7051,st xaviers high school,dahisar station road east,264,1320,29426,19.269533,72.888260,19.269533,72.888260
220,7051,st xaviers high school,daulat nagar,18,180,29426,19.269533,72.888260,19.269533,72.888260
221,7051,st xaviers high school,dindoshi bus station,30,450,29426,19.269533,72.888260,19.269533,72.888260
222,7051,st xaviers high school,general arun kumar vaidya marg junction,15,225,29426,19.269533,72.888260,19.269533,72.888260
223,7051,st xaviers high school,golden chemicals,18,90,29426,19.269533,72.888260,19.269533,72.888260
224,7051,st xaviers high school,kashi mira,8,40,29426,19.269533,72.888260,19.269533,72.888260
225,7051,st xaviers high school,ketaki pada,49,245,29426,19.269533,72.888260,19.269533,72.888260
226,7051,st xaviers high school,kurar village,11,165,29426,19.269533,72.888260,19.269533,72.888260
227,7051,st xaviers high school,magathane depot,33,330,29426,19.269533,72.888260,19.269533,72.888260
228,7051,st xaviers high school,magathane telecom exchange,13,130,29426,19.269533,72.888260,19.269533,72.888260
229,7051,st xaviers high school,mahindra company gate or b h a d colony,16,240,29426,19.269533,72.888260,19.269533,72.888260
230,7051,st xaviers high school,novelty silk mill,145,725,29426,19.269533,72.888260,19.269533,72.888260
231,7051,st xaviers high school,omkareshwar mandir,7,70,29426,19.269533,72.888260,19.269533,72.888260
232,7051,st xaviers high school,transport corporation,4,20,29426,19.269533,72.888260,19.269533,72.888260
233,7051,transport corporation,bandongri,22,220,29441,19.269584,72.878662,19.269584,72.878662
234,7051,transport corporation,borivali station east,98,980,29441,19.269584,72.878662,19.269584,72.878662
235,7051,transport corporation,dahisar station road east,102,510,29441,19.269584,72.878662,19.269584,72.878662
236,7051,transport corporation,daulat nagar,31,155,29441,19.269584,72.878662,19.269584,72.878662
237,7051,transport corporation,dindoshi bus station,12,180,29441,19.269584,72.878662,19.269584,72.878662
238,7051,transport corporation,general arun kumar vaidya marg junction,3,45,29441,19.269584,72.878662,19.269584,72.878662
239,7051,transport corporation,golden chemicals,2,10,29441,19.269584,72.878662,19.269584,72.878662
240,7051,transport corporation,kashi mira,1,5,29441,19.269584,72.878662,19.269584,72.878662
241,7051,transport corporation,ketaki pada,14,70,29441,19.269584,72.878662,19.269584,72.878662
242,7051,transport corporation,kurar village,16,240,29441,19.269584,72.878662,19.269584,72.878662
243,7051,transport corporation,magathane depot,9,90,29441,19.269584,72.878662,19.269584,72.878662
244,7051,transport corporation,magathane telecom exchange,3,30,29441,19.269584,72.878662,19.269584,72.878662
245,7051,transport corporation,mahindra company gate or b h a d colony,12,120,29441,19.269584,72.878662,19.269584,72.878662
246,7051,transport corporation,novelty silk mill,31,155,29441,19.269584,72.878662,19.269584,72.878662
247,7051,transport corporation,omkareshwar mandir,4,40,29441,19.269584,72.878662,19.269584,72.878662
248,7051,transport corporation,western park,56,280,29441,19.269584,72.878662,19.269584,72.878662
249,7051,western park,bandongri,10,150,29467,19.273609,72.890599,19.273609,72.890599
250,7051,western park,borivali station east,211,2110,29467,19.273609,72.890599,19.273609,72.890599
251,7051,western park,dahisar station road east,36,360,29467,19.273609,72.890599,19.273609,72.890599
252,7051,western park,daulat nagar,22,220,29467,19.273609,72.890599,19.273609,72.890599
253,7051,western park,dindoshi bus station,34,680,29467,19.273609,72.890599,19.273609,72.890599
254,7051,western park,general arun kumar vaidya marg junction,21,315,29467,19.273609,72.890599,19.273609,72.890599
255,7051,western park,golden chemicals,39,195,29467,19.273609,72.890599,19.273609,72.890599
256,7051,western park,kashi mira,4,20,29467,19.273609,72.890599,19.273609,72.890599
257,7051,western park,ketaki pada,54,270,29467,19.273609,72.890599,19.273609,72.890599
258,7051,western park,kurar village,9,135,29467,19.273609,72.890599,19.273609,72.890599
259,7051,western park,magathane depot,85,850,29467,19.273609,72.890599,19.273609,72.890599
260,7051,western park,magathane telecom exchange,9,135,29467,19.273609,72.890599,19.273609,72.890599
261,7051,western park,mahindra company gate or b h a d colony,16,240,29467,19.273609,72.890599,19.273609,72.890599
262,7051,western park,novelty silk mill,252,1260.06,29467,19.273609,72.890599,19.273609,72.890599
263,7051,western park,omkareshwar mandir,6,60,29467,19.273609,72.890599,19.273609,72.890599
264,7051,western park,transport corporation,12,60,29467,19.273609,72.890599,19.273609,72.890599
