,route_name,from_stop_name,to_stop_name,total_passenger,total_amount,stop-number,from_lat,from_long,to_lat,to_long
40,7101,dahisar station road east,bhayander phatak,1,10,29114,19.248635,72.862483,19.248635,72.862483
41,7101,dahisar station road east,bishop school,4,40,29114,19.248635,72.862483,19.248635,72.862483
42,7101,dahisar station road east,borivali station east,79,395,29114,19.248635,72.862483,19.248635,72.862483
43,7101,dahisar station road east,daulat nagar,5,25,29114,19.248635,72.862483,19.248635,72.862483
44,7101,dahisar station road east,golden chemicals,63,315,29114,19.248635,72.862483,19.248635,72.862483
45,7101,dahisar station road east,ketaki pada,6,30,29114,19.248635,72.862483,19.248635,72.862483
46,7101,dahisar station road east,magathane depot,158,790,29114,19.248635,72.862483,19.248635,72.862483
47,7101,dahisar station road east,mira bhayandar mahanagar palika,3,30,29114,19.248635,72.862483,19.248635,72.862483
48,7101,dahisar station road east,mira road station east,79,395,29114,19.248635,72.862483,19.248635,72.862483
49,7101,dahisar station road east,novelty silk mill,2,10,29114,19.248635,72.862483,19.248635,72.862483
50,7101,dahisar station road east,omkareshwar mandir,7,35,29114,19.248635,72.862483,19.248635,72.862483
51,7101,dahisar station road east,poonam sagar complex,6,30,29114,19.248635,72.862483,19.248635,72.862483
52,7101,dahisar station road east,srushti,67,335,29114,19.248635,72.862483,19.248635,72.862483
53,7101,daulat nagar,bhayandar railway station west,4,60,29123,19.236447,72.859180,19.236447,72.859180
54,7101,daulat nagar,bhayander phatak,2,20,29123,19.236447,72.859180,19.236447,72.859180
55,7101,daulat nagar,bishop school,7,70,29123,19.236447,72.859180,19.236447,72.859180
56,7101,daulat nagar,borivali station east,1,5,29123,19.236447,72.859180,19.236447,72.859180
57,7101,daulat nagar,dahisar station road east,15,75,29123,19.236447,72.859180,19.236447,72.859180
58,7101,daulat nagar,golden chemicals,22,110,29123,19.236447,72.859180,19.236447,72.859180
59,7101,daulat nagar,ketaki pada,4,20,29123,19.236447,72.859180,19.236447,72.859180
60,7101,daulat nagar,magathane depot,9,45,29123,19.236447,72.859180,19.236447,72.859180
61,7101,daulat nagar,mira road station east,7,70,29123,19.236447,72.859180,19.236447,72.859180
62,7101,daulat nagar,novelty silk mill,25,125,29123,19.236447,72.859180,19.236447,72.859180
63,7101,daulat nagar,omkareshwar mandir,1,5,29123,19.236447,72.859180,19.236447,72.859180
64,7101,daulat nagar,poonam sagar complex,4,40,29123,19.236447,72.859180,19.236447,72.859180
65,7101,daulat nagar,srushti,35,175,29123,19.236447,72.859180,19.236447,72.859180
66,7101,golden chemicals,bhayandar railway station west,37,370,29168,19.263041,72.873794,19.263041,72.873794
67,7101,golden chemicals,bhayander phatak,151,755,29168,19.263041,72.873794,19.263041,72.873794
68,7101,golden chemicals,bishop school,14,140,29168,19.263041,72.873794,19.263041,72.873794
69,7101,golden chemicals,borivali station east,224,1120.06,29168,19.263041,72.873794,19.263041,72.873794
70,7101,golden chemicals,dahisar station road east,56,280,29168,19.263041,72.873794,19.263041,72.873794
71,7101,golden chemicals,daulat nagar,9,45,29168,19.263041,72.873794,19.263041,72.873794
72,7101,golden chemicals,ketaki pada,1,5.06,29168,19.263041,72.873794,19.263041,72.873794
73,7101,golden chemicals,magathane depot,6,60,29168,19.263041,72.873794,19.263041,72.873794
74,7101,golden chemicals,mira bhayandar mahanagar palika,9,90,29168,19.263041,72.873794,19.263041,72.873794
75,7101,golden chemicals,mira road station east,177,885,29168,19.263041,72.873794,19.263041,72.873794
76,7101,golden chemicals,novelty silk mill,3,15,29168,19.263041,72.873794,19.263041,72.873794
77,7101,golden chemicals,omkareshwar mandir,1,10,29168,19.263041,72.873794,19.263041,72.873794
78,7101,golden chemicals,srushti,2,10,29168,19.263041,72.873794,19.263041,72.873794
79,7101,ketaki pada,bhayandar railway station west,7,70,29215,19.255893,72.869232,19.255893,72.869232
80,7101,ketaki pada,bhayander phatak,4,40,29215,19.255893,72.869232,19.255893,72.869232
81,7101,ketaki pada,bishop school,9,90,29215,19.255893,72.869232,19.255893,72.869232
82,7101,ketaki pada,borivali station east,36,180,29215,19.255893,72.869232,19.255893,72.869232
83,7101,ketaki pada,dahisar station road east,8,40,29215,19.255893,72.869232,19.255893,72.869232
84,7101,ketaki pada,daulat nagar,3,15,29215,19.255893,72.869232,19.255893,72.869232
85,7101,ketaki pada,golden chemicals,6,30.06,29215,19.255893,72.869232,19.255893,72.869232
86,7101,ketaki pada,magathane depot,4,40,29215,19.255893,72.869232,19.255893,72.869232
87,7101,ketaki pada,mira bhayandar mahanagar palika,4,40,29215,19.255893,72.869232,19.255893,72.869232
88,7101,ketaki pada,mira road station east,68,340,29215,19.255893,72.869232,19.255893,72.869232
89,7101,ketaki pada,omkareshwar mandir,35,175,29215,19.255893,72.869232,19.255893,72.869232
90,7101,ketaki pada,poonam sagar complex,7,35,29215,19.255893,72.869232,19.255893,72.869232
91,7101,ketaki pada,srushti,21,105,29215,19.255893,72.869232,19.255893,72.869232
92,7101,magathane depot,bhayandar railway station west,3,45,29231,19.221336,72.866122,19.221336,72.866122
93,7101,magathane depot,bhayander phatak,4,60,29231,19.221336,72.866122,19.221336,72.866122
94,7101,magathane depot,borivali station east,50,250,29231,19.221336,72.866122,19.221336,72.866122
95,7101,magathane depot,dahisar station road east,48,240,29231,19.221336,72.866122,19.221336,72.866122
96,7101,magathane depot,daulat nagar,3,15,29231,19.221336,72.866122,19.221336,72.866122
97,7101,magathane depot,golden chemicals,5,50,29231,19.221336,72.866122,19.221336,72.866122
98,7101,magathane depot,ketaki pada,3,30,29231,19.221336,72.866122,19.221336,72.866122
99,7101,magathane depot,mira road station east,23,230,29231,19.221336,72.866122,19.221336,72.866122
100,7101,magathane depot,novelty silk mill,55,275,29231,19.221336,72.866122,19.221336,72.866122
101,7101,magathane depot,omkareshwar mandir,3,15,29231,19.221336,72.866122,19.221336,72.866122
102,7101,magathane depot,poonam sagar complex,2,20,29231,19.221336,72.866122,19.221336,72.866122
103,7101,magathane depot,srushti,9,90,29231,19.221336,72.866122,19.221336,72.866122
104,7101,mira road station,bhayandar railway station west,16,160,29263,19.281462,72.858059,19.281462,72.858059
105,7101,mira road station,bhayander phatak,10,50,29263,19.281462,72.858059,19.281462,72.858059
106,7101,mira road station,bishop school,36,180,29263,19.281462,72.858059,19.281462,72.858059
107,7101,mira road station,borivali station east,11,110,29263,19.281462,72.858059,19.281462,72.858059
108,7101,mira road station,dahisar station road east,219,1095.12,29263,19.281462,72.858059,19.281462,72.858059
109,7101,mira road station,daulat nagar,7,70,29263,19.281462,72.858059,19.281462,72.858059
110,7101,mira road station,golden chemicals,189,945,29263,19.281462,72.858059,19.281462,72.858059
111,7101,mira road station,ketaki pada,29,145,29263,19.281462,72.858059,19.281462,72.858059
112,7101,mira road station,magathane depot,12,120,29263,19.281462,72.858059,19.281462,72.858059
113,7101,mira road station,mira bhayandar mahanagar palika,57,285,29263,19.281462,72.858059,19.281462,72.858059
114,7101,mira road station,novelty silk mill,5,25,29263,19.281462,72.858059,19.281462,72.858059
115,7101,mira road station,omkareshwar mandir,2,20,29263,19.281462,72.858059,19.281462,72.858059
116,7101,mira road station,poonam sagar complex,1,5,29263,19.281462,72.858059,19.281462,72.858059
117,7101,mira road station,srushthi,30,150,29263,19.281462,72.858059,19.281462,72.858059
118,7101,novelty silk mill,bhayandar railway station west,3,30,29293,19.254763,72.867036,19.254763,72.867036
119,7101,novelty silk mill,bhayander phatak,4,40,29293,19.254763,72.867036,19.254763,72.867036
120,7101,novelty silk mill,borivali station east,30,150,29293,19.254763,72.867036,19.254763,72.867036
121,7101,novelty silk mill,dahisar station road east,2,10,29293,19.254763,72.867036,19.254763,72.867036
122,7101,novelty silk mill,daulat nagar,7,35,29293,19.254763,72.867036,19.254763,72.867036
123,7101,novelty silk mill,golden chemicals,5,25,29293,19.254763,72.867036,19.254763,72.867036
124,7101,novelty silk mill,magathane depot,119,595,29293,19.254763,72.867036,19.254763,72.867036
125,7101,novelty silk mill,mira road station east,34,170.06,29293,19.254763,72.867036,19.254763,72.867036
126,7101,novelty silk mill,omkareshwar mandir,3,15,29293,19.254763,72.867036,19.254763,72.867036
127,7101,novelty silk mill,poonam sagar complex,11,55,29293,19.254763,72.867036,19.254763,72.867036
128,7101,novelty silk mill,srushti,16,80,29293,19.254763,72.867036,19.254763,72.867036
129,7101,omkareshwar mandir,bhayandar railway station west,1,15,29298,19.231425,72.862322,19.231425,72.862322
130,7101,omkareshwar mandir,bhayander phatak,2,20,29298,19.231425,72.862322,19.231425,72.862322
131,7101,omkareshwar mandir,borivali station east,3,15,29298,19.231425,72.862322,19.231425,72.862322
132,7101,omkareshwar mandir,dahisar station road east,16,80,29298,19.231425,72.862322,19.231425,72.862322
133,7101,omkareshwar mandir,daulat nagar,2,10,29298,19.231425,72.862322,19.231425,72.862322
134,7101,omkareshwar mandir,golden chemicals,7,70,29298,19.231425,72.862322,19.231425,72.862322
135,7101,omkareshwar mandir,ketaki pada,5,25,29298,19.231425,72.862322,19.231425,72.862322
136,7101,omkareshwar mandir,magathane depot,11,55,29298,19.231425,72.862322,19.231425,72.862322
137,7101,omkareshwar mandir,mira road station east,14,140,29298,19.231425,72.862322,19.231425,72.862322
138,7101,omkareshwar mandir,novelty silk mill,15,75,29298,19.231425,72.862322,19.231425,72.862322
139,7101,omkareshwar mandir,poonam sagar complex,1,10,29298,19.231425,72.862322,19.231425,72.862322
140,7101,omkareshwar mandir,srushti,5,50,29298,19.231425,72.862322,19.231425,72.862322
141,7101,poonam sagar complex,bhayandar railway station west,7,70,29315,19.273632,72.862773,19.273632,72.862773
142,7101,poonam sagar complex,bhayander phatak,27,135,29315,19.273632,72.862773,19.273632,72.862773
143,7101,poonam sagar complex,bishop school,32,160,29315,19.273632,72.862773,19.273632,72.862773
144,7101,poonam sagar complex,borivali station east,4,40,29315,19.273632,72.862773,19.273632,72.862773
145,7101,poonam sagar complex,dahisar station road east,24,120,29315,19.273632,72.862773,19.273632,72.862773
146,7101,poonam sagar complex,daulat nagar,3,30,29315,19.273632,72.862773,19.273632,72.862773
147,7101,poonam sagar complex,golden chemicals,15,75,29315,19.273632,72.862773,19.273632,72.862773
148,7101,poonam sagar complex,ketaki pada,15,75.06,29315,19.273632,72.862773,19.273632,72.862773
149,7101,poonam sagar complex,magathane depot,8,80,29315,19.273632,72.862773,19.273632,72.862773
150,7101,poonam sagar complex,mira bhayandar mahanagar palika,3,30,29315,19.273632,72.862773,19.273632,72.862773
151,7101,poonam sagar complex,mira road station east,20,100,29315,19.273632,72.862773,19.273632,72.862773
152,7101,poonam sagar complex,novelty silk mill,4,20,29315,19.273632,72.862773,19.273632,72.862773
153,7101,poonam sagar complex,omkareshwar mandir,2,20,29315,19.273632,72.862773,19.273632,72.862773
154,7101,srushti,bhayandar railway station west,19,190,29412,19.270166,72.868625,19.270166,72.868625
155,7101,srushti,bhayander phatak,76,380,29412,19.270166,72.868625,19.270166,72.868625
156,7101,srushti,bishop school,72,360,29412,19.270166,72.868625,19.270166,72.868625
157,7101,srushti,mira bhayandar mahanagar palika,12,120,29412,19.270166,72.868625,19.270166,72.868625
158,7101,srushti,mira road station east,96,480,29412,19.270166,72.868625,19.270166,72.868625
