,route_name,from_stop_name,to_stop_name,total_passenger,total_amount,stop-number,from_lat,from_long,to_lat,to_long
31,7061,bandongri,magathane telecom exchange,9,45.06,25037,19.199869,72.860876,19.199869,72.860876
32,7061,bandongri,mahindra company gate or b h a d colony,2,10,25037,19.199869,72.860876,19.199869,72.860876
33,7061,bandongri,majas depot,37,370,25037,19.199869,72.860876,19.199869,72.860876
34,7061,bandongri,marol depot,24,360,25037,19.199869,72.860876,19.199869,72.860876
35,7061,bandongri,nency colony,2,10,25037,19.199869,72.860876,19.199869,72.860876
36,7061,bandongri,omkareshwar mandir,54,270,25037,19.199869,72.860876,19.199869,72.860876
37,7061,bandongri,s k stone,11,165,25037,19.199869,72.860876,19.199869,72.860876
38,7061,bandongri,seepz bus station,53,530,25037,19.199869,72.860876,19.199869,72.860876
39,7061,bandongri,seepz village,3,30,25037,19.199869,72.860876,19.199869,72.860876
40,7061,bandongri,swatantraveer savarkar chowk or golden nest,14,210,25037,19.199869,72.860876,19.199869,72.860876
41,7061,bandongri,transport corporation,6,60,25037,19.199869,72.860876,19.199869,72.860876
42,7061,bandongri,vanrai or mhada colony,50,250,25037,19.199869,72.860876,19.199869,72.860876
43,7061,bhayandar station east,balasaheb thakre trauma centre or srp camp,2,40,29063,19.312319,72.853463,19.312319,72.853463
44,7061,bhayandar station east,bandongri,13,195,29063,19.312319,72.853463,19.312319,72.853463
45,7061,bhayandar station east,bhayander phatak or police station,34,170,29063,19.312319,72.853463,19.312319,72.853463
46,7061,bhayandar station east,gartan pada,48,480,29063,19.312319,72.853463,19.312319,72.853463
47,7061,bhayandar station east,general arun kumar vaidya marg junction,7,140,29063,19.312319,72.853463,19.312319,72.853463
48,7061,bhayandar station east,goddev naka,14,70,29063,19.312319,72.853463,19.312319,72.853463
49,7061,bhayandar station east,golden chemicals,30,300,29063,19.312319,72.853463,19.312319,72.853463
50,7061,bhayandar station east,goregaon check naka no 1,8,160,29063,19.312319,72.853463,19.312319,72.853463
51,7061,bhayandar station east,kamal amrohi studio,3,60,29063,19.312319,72.853463,19.312319,72.853463
52,7061,bhayandar station east,kashi mira,141,1410,29063,19.312319,72.853463,19.312319,72.853463
53,7061,bhayandar station east,kurar village,3,60,29063,19.312319,72.853463,19.312319,72.853463
54,7061,bhayandar station east,magathane depot,5,75,29063,19.312319,72.853463,19.312319,72.853463
55,7061,bhayandar station east,mahindra company gate or b h a d colony,19,285,29063,19.312319,72.853463,19.312319,72.853463
56,7061,bhayandar station east,majas depot,6,120,29063,19.312319,72.853463,19.312319,72.853463
57,7061,bhayandar station east,marol depot,38,760.22,29063,19.312319,72.853463,19.312319,72.853463
58,7061,bhayandar station east,nency colony,3,45,29063,19.312319,72.853463,19.312319,72.853463
59,7061,bhayandar station east,omkareshwar mandir,3,45,29063,19.312319,72.853463,19.312319,72.853463
60,7061,bhayandar station east,s k stone,662,3310,29063,19.312319,72.853463,19.312319,72.853463
61,7061,bhayandar station east,seepz bus station,4,80,29063,19.312319,72.853463,19.312319,72.853463
62,7061,bhayandar station east,swatantraveer savarkar chowk or golden nest,83,415,29063,19.312319,72.853463,19.312319,72.853463
63,7061,bhayandar station east,transport corporation,10,100,29063,19.312319,72.853463,19.312319,72.853463
64,7061,bhayandar station east,vanrai or mhada colony,2,40,29063,19.312319,72.853463,19.312319,72.853463
65,7061,gartan pada,balasaheb thakre trauma centre or srp camp,1,15,29149,19.252261,72.867912,19.252261,72.867912
66,7061,gartan pada,bandongri,10,100,29149,19.252261,72.867912,19.252261,72.867912
67,7061,gartan pada,bhayandar station east,31,310.11,29149,19.252261,72.867912,19.252261,72.867912
68,7061,gartan pada,bhayander phatak or police station,4,40,29149,19.252261,72.867912,19.252261,72.867912
69,7061,gartan pada,general arun kumar vaidya marg junction,13,130,29149,19.252261,72.867912,19.252261,72.867912
70,7061,gartan pada,goddev naka,5,50,29149,19.252261,72.867912,19.252261,72.867912
71,7061,gartan pada,golden chemicals,14,70.06,29149,19.252261,72.867912,19.252261,72.867912
72,7061,gartan pada,goregaon check naka no 1,8,80,29149,19.252261,72.867912,19.252261,72.867912
73,7061,gartan pada,kamal amrohi studio,1,15,29149,19.252261,72.867912,19.252261,72.867912
74,7061,gartan pada,kashi mira,101,505.12,29149,19.252261,72.867912,19.252261,72.867912
75,7061,gartan pada,kurar village,17,170,29149,19.252261,72.867912,19.252261,72.867912
76,7061,gartan pada,magathane depot,2,10,29149,19.252261,72.867912,19.252261,72.867912
77,7061,gartan pada,magathane telecom exchange,13,65,29149,19.252261,72.867912,19.252261,72.867912
78,7061,gartan pada,mahindra company gate or b h a d colony,36,180,29149,19.252261,72.867912,19.252261,72.867912
79,7061,gartan pada,majas depot,8,120,29149,19.252261,72.867912,19.252261,72.867912
80,7061,gartan pada,marol depot,12,240,29149,19.252261,72.867912,19.252261,72.867912
81,7061,gartan pada,omkareshwar mandir,3,15,29149,19.252261,72.867912,19.252261,72.867912
82,7061,gartan pada,s k stone,27,270,29149,19.252261,72.867912,19.252261,72.867912
83,7061,gartan pada,seepz bus station,8,120,29149,19.252261,72.867912,19.252261,72.867912
84,7061,gartan pada,swatantraveer savarkar chowk or golden nest,54,540,29149,19.252261,72.867912,19.252261,72.867912
85,7061,gartan pada,transport corporation,20,100,29149,19.252261,72.867912,19.252261,72.867912
86,7061,gartan pada,vanrai or mhada colony,2,20,29149,19.252261,72.867912,19.252261,72.867912
87,7061,general arun kumar vaidya marg junction,balasaheb thakre trauma centre or srp camp,17,85,25006,19.174547,72.861195,19.174547,72.861195
88,7061,general arun kumar vaidya marg junction,bandongri,43,215,25006,19.174547,72.861195,19.174547,72.861195
89,7061,general arun kumar vaidya marg junction,bhayandar station east,7,140,25006,19.174547,72.861195,19.174547,72.861195
90,7061,general arun kumar vaidya marg junction,bhayander phatak or police station,2,30,25006,19.174547,72.861195,19.174547,72.861195
91,7061,general arun kumar vaidya marg junction,gartan pada,6,60,25006,19.174547,72.861195,19.174547,72.861195
92,7061,general arun kumar vaidya marg junction,golden chemicals,17,170,25006,19.174547,72.861195,19.174547,72.861195
93,7061,general arun kumar vaidya marg junction,goregaon check naka no 1,1,5,25006,19.174547,72.861195,19.174547,72.861195
94,7061,general arun kumar vaidya marg junction,kamal amrohi studio,8,80,25006,19.174547,72.861195,19.174547,72.861195
95,7061,general arun kumar vaidya marg junction,kashi mira,8,120,25006,19.174547,72.861195,19.174547,72.861195
96,7061,general arun kumar vaidya marg junction,kurar village,1,5,25006,19.174547,72.861195,19.174547,72.861195
97,7061,general arun kumar vaidya marg junction,magathane depot,6,60,25006,19.174547,72.861195,19.174547,72.861195
98,7061,general arun kumar vaidya marg junction,magathane telecom exchange,30,150,25006,19.174547,72.861195,19.174547,72.861195
99,7061,general arun kumar vaidya marg junction,mahindra company gate or b h a d colony,28,140,25006,19.174547,72.861195,19.174547,72.861195
100,7061,general arun kumar vaidya marg junction,majas depot,83,415,25006,19.174547,72.861195,19.174547,72.861195
101,7061,general arun kumar vaidya marg junction,marol depot,39,390.11,25006,19.174547,72.861195,19.174547,72.861195
102,7061,general arun kumar vaidya marg junction,omkareshwar mandir,7,70,25006,19.174547,72.861195,19.174547,72.861195
103,7061,general arun kumar vaidya marg junction,s k stone,5,75,25006,19.174547,72.861195,19.174547,72.861195
104,7061,general arun kumar vaidya marg junction,seepz bus station,30,300,25006,19.174547,72.861195,19.174547,72.861195
105,7061,general arun kumar vaidya marg junction,seepz village,4,40,25006,19.174547,72.861195,19.174547,72.861195
106,7061,general arun kumar vaidya marg junction,swatantraveer savarkar chowk or golden nest,6,90,25006,19.174547,72.861195,19.174547,72.861195
107,7061,general arun kumar vaidya marg junction,transport corporation,2,30,25006,19.174547,72.861195,19.174547,72.861195
108,7061,general arun kumar vaidya marg junction,vanrai or mhada colony,12,60,25006,19.174547,72.861195,19.174547,72.861195
109,7061,goddev naka,bandongri,4,60,29157,19.304029,72.858854,19.304029,72.858854
110,7061,goddev naka,bhayandar station east,118,590,29157,19.304029,72.858854,19.304029,72.858854
111,7061,goddev naka,bhayander phatak or police station,2,10,29157,19.304029,72.858854,19.304029,72.858854
112,7061,goddev naka,gartan pada,14,140,29157,19.304029,72.858854,19.304029,72.858854
113,7061,goddev naka,general arun kumar vaidya marg junction,1,20,29157,19.304029,72.858854,19.304029,72.858854
114,7061,goddev naka,golden chemicals,7,70,29157,19.304029,72.858854,19.304029,72.858854
115,7061,goddev naka,goregaon check naka no 1,2,40,29157,19.304029,72.858854,19.304029,72.858854
116,7061,goddev naka,kamal amrohi studio,1,20,29157,19.304029,72.858854,19.304029,72.858854
117,7061,goddev naka,kashi mira,192,960,29157,19.304029,72.858854,19.304029,72.858854
118,7061,goddev naka,kurar village,3,45,29157,19.304029,72.858854,19.304029,72.858854
119,7061,goddev naka,magathane depot,2,30,29157,19.304029,72.858854,19.304029,72.858854
120,7061,goddev naka,magathane telecom exchange,3,45,29157,19.304029,72.858854,19.304029,72.858854
121,7061,goddev naka,mahindra company gate or b h a d colony,8,120,29157,19.304029,72.858854,19.304029,72.858854
122,7061,goddev naka,marol depot,9,180,29157,19.304029,72.858854,19.304029,72.858854
123,7061,goddev naka,nency colony,4,40,29157,19.304029,72.858854,19.304029,72.858854
124,7061,goddev naka,omkareshwar mandir,11,110,29157,19.304029,72.858854,19.304029,72.858854
125,7061,goddev naka,s k stone,38,190,29157,19.304029,72.858854,19.304029,72.858854
126,7061,goddev naka,seepz bus station,1,20,29157,19.304029,72.858854,19.304029,72.858854
127,7061,goddev naka,swatantraveer savarkar chowk or golden nest,6,30,29157,19.304029,72.858854,19.304029,72.858854
128,7061,goddev naka,transport corporation,3,30,29157,19.304029,72.858854,19.304029,72.858854
129,7061,golden chemicals,balasaheb thakre trauma centre or srp camp,7,105.16,29168,19.263041,72.873794,19.263041,72.873794
130,7061,golden chemicals,bandongri,19,190,29168,19.263041,72.873794,19.263041,72.873794
131,7061,golden chemicals,bhayandar station east,54,540,29168,19.263041,72.873794,19.263041,72.873794
132,7061,golden chemicals,bhayander phatak or police station,11,110,29168,19.263041,72.873794,19.263041,72.873794
133,7061,golden chemicals,gartan pada,6,30,29168,19.263041,72.873794,19.263041,72.873794
134,7061,golden chemicals,general arun kumar vaidya marg junction,14,140,29168,19.263041,72.873794,19.263041,72.873794
135,7061,golden chemicals,goddev naka,5,50,29168,19.263041,72.873794,19.263041,72.873794
136,7061,golden chemicals,goregaon check naka no 1,7,105,29168,19.263041,72.873794,19.263041,72.873794
137,7061,golden chemicals,kamal amrohi studio,1,20,29168,19.263041,72.873794,19.263041,72.873794
138,7061,golden chemicals,kashi mira,44,220,29168,19.263041,72.873794,19.263041,72.873794
139,7061,golden chemicals,kurar village,27,270,29168,19.263041,72.873794,19.263041,72.873794
140,7061,golden chemicals,magathane depot,15,75,29168,19.263041,72.873794,19.263041,72.873794
141,7061,golden chemicals,magathane telecom exchange,23,115,29168,19.263041,72.873794,19.263041,72.873794
142,7061,golden chemicals,mahindra company gate or b h a d colony,19,190,29168,19.263041,72.873794,19.263041,72.873794
143,7061,golden chemicals,marol depot,11,220,29168,19.263041,72.873794,19.263041,72.873794
144,7061,golden chemicals,nency colony,1,5,29168,19.263041,72.873794,19.263041,72.873794
145,7061,golden chemicals,omkareshwar mandir,24,120.06,29168,19.263041,72.873794,19.263041,72.873794
146,7061,golden chemicals,s k stone,46,230,29168,19.263041,72.873794,19.263041,72.873794
147,7061,golden chemicals,seepz bus station,5,100,29168,19.263041,72.873794,19.263041,72.873794
148,7061,golden chemicals,seepz village,4,80,29168,19.263041,72.873794,19.263041,72.873794
149,7061,golden chemicals,swatantraveer savarkar chowk or golden nest,39,390,29168,19.263041,72.873794,19.263041,72.873794
150,7061,golden chemicals,transport corporation,1,5,29168,19.263041,72.873794,19.263041,72.873794
151,7061,golden chemicals,vanrai or mhada colony,3,45,29168,19.263041,72.873794,19.263041,72.873794
152,7061,kamal amrohi studio,balasaheb thakre trauma centre or srp camp,75,375.11,33072,19.134533,72.874336,19.134533,72.874336
153,7061,kamal amrohi studio,bandongri,36,360,33072,19.134533,72.874336,19.134533,72.874336
154,7061,kamal amrohi studio,bhayandar station east,4,80,33072,19.134533,72.874336,19.134533,72.874336
155,7061,kamal amrohi studio,bhayander phatak or police station,1,20,33072,19.134533,72.874336,19.134533,72.874336
156,7061,kamal amrohi studio,gartan pada,4,60,33072,19.134533,72.874336,19.134533,72.874336
157,7061,kamal amrohi studio,general arun kumar vaidya marg junction,36,360,33072,19.134533,72.874336,19.134533,72.874336
158,7061,kamal amrohi studio,golden chemicals,1,20,33072,19.134533,72.874336,19.134533,72.874336
159,7061,kamal amrohi studio,goregaon check naka no 1,6,30,33072,19.134533,72.874336,19.134533,72.874336
160,7061,kamal amrohi studio,kashi mira,7,140,33072,19.134533,72.874336,19.134533,72.874336
161,7061,kamal amrohi studio,kurar village,19,190,33072,19.134533,72.874336,19.134533,72.874336
162,7061,kamal amrohi studio,magathane depot,3,45,33072,19.134533,72.874336,19.134533,72.874336
163,7061,kamal amrohi studio,magathane telecom exchange,4,60,33072,19.134533,72.874336,19.134533,72.874336
164,7061,kamal amrohi studio,mahindra company gate or b h a d colony,19,190,33072,19.134533,72.874336,19.134533,72.874336
165,7061,kamal amrohi studio,majas depot,9,45,33072,19.134533,72.874336,19.134533,72.874336
166,7061,kamal amrohi studio,marol depot,6,30,33072,19.134533,72.874336,19.134533,72.874336
167,7061,kamal amrohi studio,omkareshwar mandir,7,105,33072,19.134533,72.874336,19.134533,72.874336
168,7061,kamal amrohi studio,s k stone,1,20,33072,19.134533,72.874336,19.134533,72.874336
169,7061,kamal amrohi studio,swatantraveer savarkar chowk or golden nest,1,20,33072,19.134533,72.874336,19.134533,72.874336
170,7061,kamal amrohi studio,transport corporation,1,20,33072,19.134533,72.874336,19.134533,72.874336
171,7061,kamal amrohi studio,vanrai or mhada colony,67,335,33072,19.134533,72.874336,19.134533,72.874336
172,7061,kurar village,balasaheb thakre trauma centre or srp camp,41,205,25156,19.185955,72.858175,19.185955,72.858175
173,7061,kurar village,bandongri,24,120,25156,19.185955,72.858175,19.185955,72.858175
174,7061,kurar village,bhayandar station east,9,180,25156,19.185955,72.858175,19.185955,72.858175
175,7061,kurar village,bhayander phatak or police station,3,45,25156,19.185955,72.858175,19.185955,72.858175
176,7061,kurar village,gartan pada,27,270,25156,19.185955,72.858175,19.185955,72.858175
177,7061,kurar village,general arun kumar vaidya marg junction,1,5,25156,19.185955,72.858175,19.185955,72.858175
178,7061,kurar village,goddev naka,6,90,25156,19.185955,72.858175,19.185955,72.858175
179,7061,kurar village,golden chemicals,14,140,25156,19.185955,72.858175,19.185955,72.858175
180,7061,kurar village,goregaon check naka no 1,9,45,25156,19.185955,72.858175,19.185955,72.858175
181,7061,kurar village,kamal amrohi studio,4,40,25156,19.185955,72.858175,19.185955,72.858175
182,7061,kurar village,kashi mira,52,520,25156,19.185955,72.858175,19.185955,72.858175
183,7061,kurar village,magathane depot,37,185,25156,19.185955,72.858175,19.185955,72.858175
184,7061,kurar village,magathane telecom exchange,16,80,25156,19.185955,72.858175,19.185955,72.858175
185,7061,kurar village,mahindra company gate or b h a d colony,41,205,25156,19.185955,72.858175,19.185955,72.858175
186,7061,kurar village,majas depot,17,170,25156,19.185955,72.858175,19.185955,72.858175
187,7061,kurar village,marol depot,48,480,25156,19.185955,72.858175,19.185955,72.858175
188,7061,kurar village,nency colony,1,10,25156,19.185955,72.858175,19.185955,72.858175
189,7061,kurar village,omkareshwar mandir,113,565,25156,19.185955,72.858175,19.185955,72.858175
190,7061,kurar village,s k stone,24,360,25156,19.185955,72.858175,19.185955,72.858175
191,7061,kurar village,seepz bus station,16,160,25156,19.185955,72.858175,19.185955,72.858175
192,7061,kurar village,swatantraveer savarkar chowk or golden nest,21,315,25156,19.185955,72.858175,19.185955,72.858175
193,7061,kurar village,transport corporation,11,110,25156,19.185955,72.858175,19.185955,72.858175
194,7061,kurar village,vanrai or mhada colony,12,60,25156,19.185955,72.858175,19.185955,72.858175
195,7061,magathane depot,balasaheb thakre trauma centre or srp camp,6,60,29231,19.221336,72.866122,19.221336,72.866122
196,7061,magathane depot,bandongri,44,220.06,29231,19.221336,72.866122,19.221336,72.866122
197,7061,magathane depot,bhayandar station east,4,60,29231,19.221336,72.866122,19.221336,72.866122
198,7061,magathane depot,bhayander phatak or police station,10,100,29231,19.221336,72.866122,19.221336,72.866122
199,7061,magathane depot,gartan pada,22,110,29231,19.221336,72.866122,19.221336,72.866122
200,7061,magathane depot,general arun kumar vaidya marg junction,3,30,29231,19.221336,72.866122,19.221336,72.866122
201,7061,magathane depot,goddev naka,1,15,29231,19.221336,72.866122,19.221336,72.866122
202,7061,magathane depot,golden chemicals,49,245,29231,19.221336,72.866122,19.221336,72.866122
203,7061,magathane depot,goregaon check naka no 1,10,100,29231,19.221336,72.866122,19.221336,72.866122
204,7061,magathane depot,kashi mira,27,270,29231,19.221336,72.866122,19.221336,72.866122
205,7061,magathane depot,kurar village,60,300,29231,19.221336,72.866122,19.221336,72.866122
206,7061,magathane depot,magathane telecom exchange,1,5,29231,19.221336,72.866122,19.221336,72.866122
207,7061,magathane depot,mahindra company gate or b h a d colony,8,40,29231,19.221336,72.866122,19.221336,72.866122
208,7061,magathane depot,majas depot,11,110,29231,19.221336,72.866122,19.221336,72.866122
209,7061,magathane depot,marol depot,7,105,29231,19.221336,72.866122,19.221336,72.866122
210,7061,magathane depot,nency colony,1,5,29231,19.221336,72.866122,19.221336,72.866122
211,7061,magathane depot,omkareshwar mandir,11,55,29231,19.221336,72.866122,19.221336,72.866122
212,7061,magathane depot,s k stone,22,220,29231,19.221336,72.866122,19.221336,72.866122
213,7061,magathane depot,seepz bus station,4,60,29231,19.221336,72.866122,19.221336,72.866122
214,7061,magathane depot,swatantraveer savarkar chowk or golden nest,24,240,29231,19.221336,72.866122,19.221336,72.866122
215,7061,magathane depot,transport corporation,11,110,29231,19.221336,72.866122,19.221336,72.866122
216,7061,magathane telecom exchange,balasaheb thakre trauma centre or srp camp,5,50,29255,19.216034,72.867048,19.216034,72.867048
217,7061,magathane telecom exchange,bandongri,8,40,29255,19.216034,72.867048,19.216034,72.867048
218,7061,magathane telecom exchange,bhayandar station east,5,75,29255,19.216034,72.867048,19.216034,72.867048
219,7061,magathane telecom exchange,bhayander phatak or police station,4,60,29255,19.216034,72.867048,19.216034,72.867048
220,7061,magathane telecom exchange,gartan pada,14,70,29255,19.216034,72.867048,19.216034,72.867048
221,7061,magathane telecom exchange,general arun kumar vaidya marg junction,23,115,29255,19.216034,72.867048,19.216034,72.867048
222,7061,magathane telecom exchange,goddev naka,1,15,29255,19.216034,72.867048,19.216034,72.867048
223,7061,magathane telecom exchange,golden chemicals,25,125,29255,19.216034,72.867048,19.216034,72.867048
224,7061,magathane telecom exchange,goregaon check naka no 1,11,110,29255,19.216034,72.867048,19.216034,72.867048
225,7061,magathane telecom exchange,kamal amrohi studio,4,60,29255,19.216034,72.867048,19.216034,72.867048
226,7061,magathane telecom exchange,kashi mira,11,110,29255,19.216034,72.867048,19.216034,72.867048
227,7061,magathane telecom exchange,kurar village,39,195,29255,19.216034,72.867048,19.216034,72.867048
228,7061,magathane telecom exchange,magathane depot,1,5,29255,19.216034,72.867048,19.216034,72.867048
229,7061,magathane telecom exchange,mahindra company gate or b h a d colony,5,25,29255,19.216034,72.867048,19.216034,72.867048
230,7061,magathane telecom exchange,majas depot,14,140,29255,19.216034,72.867048,19.216034,72.867048
231,7061,magathane telecom exchange,marol depot,16,240,29255,19.216034,72.867048,19.216034,72.867048
232,7061,magathane telecom exchange,nency colony,2,10,29255,19.216034,72.867048,19.216034,72.867048
233,7061,magathane telecom exchange,omkareshwar mandir,25,125,29255,19.216034,72.867048,19.216034,72.867048
234,7061,magathane telecom exchange,s k stone,12,120,29255,19.216034,72.867048,19.216034,72.867048
235,7061,magathane telecom exchange,seepz bus station,2,30.16,29255,19.216034,72.867048,19.216034,72.867048
236,7061,magathane telecom exchange,seepz village,1,15,29255,19.216034,72.867048,19.216034,72.867048
237,7061,magathane telecom exchange,swatantraveer savarkar chowk or golden nest,23,230.11,29255,19.216034,72.867048,19.216034,72.867048
238,7061,magathane telecom exchange,transport corporation,5,50,29255,19.216034,72.867048,19.216034,72.867048
239,7061,magathane telecom exchange,vanrai or mhada colony,5,50,29255,19.216034,72.867048,19.216034,72.867048
240,7061,mahindra company gate or b h a d colony,balasaheb thakre trauma centre or srp camp,8,80,29043,19.206900,72.866188,19.206900,72.866188
241,7061,mahindra company gate or b h a d colony,bandongri,1,5,29043,19.206900,72.866188,19.206900,72.866188
242,7061,mahindra company gate or b h a d colony,bhayandar station east,23,345,29043,19.206900,72.866188,19.206900,72.866188
243,7061,mahindra company gate or b h a d colony,bhayander phatak or police station,6,90,29043,19.206900,72.866188,19.206900,72.866188
244,7061,mahindra company gate or b h a d colony,gartan pada,49,245,29043,19.206900,72.866188,19.206900,72.866188
245,7061,mahindra company gate or b h a d colony,general arun kumar vaidya marg junction,21,105.06,29043,19.206900,72.866188,19.206900,72.866188
246,7061,mahindra company gate or b h a d colony,goddev naka,10,150,29043,19.206900,72.866188,19.206900,72.866188
247,7061,mahindra company gate or b h a d colony,golden chemicals,20,200,29043,19.206900,72.866188,19.206900,72.866188
248,7061,mahindra company gate or b h a d colony,goregaon check naka no 1,48,240,29043,19.206900,72.866188,19.206900,72.866188
249,7061,mahindra company gate or b h a d colony,kamal amrohi studio,12,120,29043,19.206900,72.866188,19.206900,72.866188
250,7061,mahindra company gate or b h a d colony,kashi mira,46,460,29043,19.206900,72.866188,19.206900,72.866188
251,7061,mahindra company gate or b h a d colony,kurar village,36,180,29043,19.206900,72.866188,19.206900,72.866188
252,7061,mahindra company gate or b h a d colony,magathane depot,5,25,29043,19.206900,72.866188,19.206900,72.866188
253,7061,mahindra company gate or b h a d colony,majas depot,23,230,29043,19.206900,72.866188,19.206900,72.866188
254,7061,mahindra company gate or b h a d colony,marol depot,22,330,29043,19.206900,72.866188,19.206900,72.866188
255,7061,mahindra company gate or b h a d colony,nency colony,3,15,29043,19.206900,72.866188,19.206900,72.866188
256,7061,mahindra company gate or b h a d colony,omkareshwar mandir,34,170,29043,19.206900,72.866188,19.206900,72.866188
257,7061,mahindra company gate or b h a d colony,s k stone,92,920.11,29043,19.206900,72.866188,19.206900,72.866188
258,7061,mahindra company gate or b h a d colony,seepz bus station,6,90,29043,19.206900,72.866188,19.206900,72.866188
259,7061,mahindra company gate or b h a d colony,seepz village,10,100,29043,19.206900,72.866188,19.206900,72.866188
260,7061,mahindra company gate or b h a d colony,swatantraveer savarkar chowk or golden nest,62,930,29043,19.206900,72.866188,19.206900,72.866188
261,7061,mahindra company gate or b h a d colony,transport corporation,15,150,29043,19.206900,72.866188,19.206900,72.866188
262,7061,mahindra company gate or b h a d colony,vanrai or mhada colony,10,100,29043,19.206900,72.866188,19.206900,72.866188
263,7061,majas depot,balasaheb thakre trauma centre or srp camp,22,110,33090,19.139099,72.865047,19.139099,72.865047
264,7061,majas depot,bandongri,54,540,33090,19.139099,72.865047,19.139099,72.865047
265,7061,majas depot,bhayandar station east,6,120,33090,19.139099,72.865047,19.139099,72.865047
266,7061,majas depot,bhayander phatak or police station,2,40,33090,19.139099,72.865047,19.139099,72.865047
267,7061,majas depot,gartan pada,5,75,33090,19.139099,72.865047,19.139099,72.865047
268,7061,majas depot,general arun kumar vaidya marg junction,157,785.06,33090,19.139099,72.865047,19.139099,72.865047
269,7061,majas depot,golden chemicals,3,45,33090,19.139099,72.865047,19.139099,72.865047
270,7061,majas depot,goregaon check naka no 1,7,35,33090,19.139099,72.865047,19.139099,72.865047
271,7061,majas depot,kamal amrohi studio,8,40,33090,19.139099,72.865047,19.139099,72.865047
272,7061,majas depot,kashi mira,5,100,33090,19.139099,72.865047,19.139099,72.865047
273,7061,majas depot,kurar village,15,150,33090,19.139099,72.865047,19.139099,72.865047
274,7061,majas depot,magathane depot,40,400,33090,19.139099,72.865047,19.139099,72.865047
275,7061,majas depot,magathane telecom exchange,7,70,33090,19.139099,72.865047,19.139099,72.865047
276,7061,majas depot,mahindra company gate or b h a d colony,35,350,33090,19.139099,72.865047,19.139099,72.865047
277,7061,majas depot,marol depot,169,845,33090,19.139099,72.865047,19.139099,72.865047
