,route_name,from_stop_name,to_stop_name,total_passenger,total_amount,stop-number,from_lat,from_long,to_lat,to_long
35,7186,dindoshi bus station,bhayandar station east,59,1180,25060,19.176148,72.865701,19.176148,72.865701
36,7186,dindoshi bus station,bhayander phatak or police station,4,80,25060,19.176148,72.865701,19.176148,72.865701
37,7186,dindoshi bus station,gartan pada,64,640,25060,19.176148,72.865701,19.176148,72.865701
38,7186,dindoshi bus station,general arun kumar vaidya marg junction,1,5,25060,19.176148,72.865701,19.176148,72.865701
39,7186,dindoshi bus station,goddev naka,8,160,25060,19.176148,72.865701,19.176148,72.865701
40,7186,dindoshi bus station,golden chemicals,129,1290,25060,19.176148,72.865701,19.176148,72.865701
41,7186,dindoshi bus station,kashi mira,145,2175,25060,19.176148,72.865701,19.176148,72.865701
42,7186,dindoshi bus station,kurar village,19,95,25060,19.176148,72.865701,19.176148,72.865701
43,7186,dindoshi bus station,magathane depot,35,350,25060,19.176148,72.865701,19.176148,72.865701
44,7186,dindoshi bus station,magathane telecom exchange,306,1530.11,25060,19.176148,72.865701,19.176148,72.865701
45,7186,dindoshi bus station,mahindra company gate or b h a d colony,272,1360,25060,19.176148,72.865701,19.176148,72.865701
46,7186,dindoshi bus station,nency colony,2,20,25060,19.176148,72.865701,19.176148,72.865701
47,7186,dindoshi bus station,omkareshwar mandir,83,830,25060,19.176148,72.865701,19.176148,72.865701
48,7186,dindoshi bus station,s k stone,81,1215,25060,19.176148,72.865701,19.176148,72.865701
49,7186,dindoshi bus station,swatantraveer savarkar chowk or golden nest,143,2145.16,25060,19.176148,72.865701,19.176148,72.865701
50,7186,dindoshi bus station,transport corporation,34,510,25060,19.176148,72.865701,19.176148,72.865701
51,7186,gartan pada,bandongri,35,350,29149,19.252261,72.867912,19.252261,72.867912
52,7186,gartan pada,bhayandar station east,35,350,29149,19.252261,72.867912,19.252261,72.867912
53,7186,gartan pada,bhayander phatak or police station,18,180,29149,19.252261,72.867912,19.252261,72.867912
54,7186,gartan pada,dindoshi bus station,71,710,29149,19.252261,72.867912,19.252261,72.867912
55,7186,gartan pada,general arun kumar vaidya marg junction,18,180,29149,19.252261,72.867912,19.252261,72.867912
56,7186,gartan pada,goddev naka,12,120,29149,19.252261,72.867912,19.252261,72.867912
57,7186,gartan pada,golden chemicals,7,35,29149,19.252261,72.867912,19.252261,72.867912
58,7186,gartan pada,kashi mira,172,860.12,29149,19.252261,72.867912,19.252261,72.867912
59,7186,gartan pada,kurar village,29,290,29149,19.252261,72.867912,19.252261,72.867912
60,7186,gartan pada,magathane depot,28,140,29149,19.252261,72.867912,19.252261,72.867912
61,7186,gartan pada,magathane telecom exchange,21,105,29149,19.252261,72.867912,19.252261,72.867912
62,7186,gartan pada,mahindra company gate or b h a d colony,112,560,29149,19.252261,72.867912,19.252261,72.867912
63,7186,gartan pada,nency colony,2,10,29149,19.252261,72.867912,19.252261,72.867912
64,7186,gartan pada,omkareshwar mandir,12,60,29149,19.252261,72.867912,19.252261,72.867912
65,7186,gartan pada,s k stone,100,1000.22,29149,19.252261,72.867912,19.252261,72.867912
66,7186,gartan pada,swatantraveer savarkar chowk or golden nest,77,770.22,29149,19.252261,72.867912,19.252261,72.867912
67,7186,gartan pada,transport corporation,35,175.12,29149,19.252261,72.867912,19.252261,72.867912
68,7186,general arun kumar vaidya marg junction,bandongri,53,265,25006,19.174547,72.861195,19.174547,72.861195
69,7186,general arun kumar vaidya marg junction,bhayandar station east,14,280,25006,19.174547,72.861195,19.174547,72.861195
70,7186,general arun kumar vaidya marg junction,bhayander phatak or police station,2,30,25006,19.174547,72.861195,19.174547,72.861195
71,7186,general arun kumar vaidya marg junction,dindoshi bus station,4,20,25006,19.174547,72.861195,19.174547,72.861195
72,7186,general arun kumar vaidya marg junction,gartan pada,16,160,25006,19.174547,72.861195,19.174547,72.861195
73,7186,general arun kumar vaidya marg junction,goddev naka,3,60,25006,19.174547,72.861195,19.174547,72.861195
74,7186,general arun kumar vaidya marg junction,golden chemicals,45,450,25006,19.174547,72.861195,19.174547,72.861195
75,7186,general arun kumar vaidya marg junction,kashi mira,56,840,25006,19.174547,72.861195,19.174547,72.861195
76,7186,general arun kumar vaidya marg junction,kurar village,9,45,25006,19.174547,72.861195,19.174547,72.861195
77,7186,general arun kumar vaidya marg junction,magathane depot,12,120,25006,19.174547,72.861195,19.174547,72.861195
78,7186,general arun kumar vaidya marg junction,magathane telecom exchange,93,465,25006,19.174547,72.861195,19.174547,72.861195
79,7186,general arun kumar vaidya marg junction,mahindra company gate or b h a d colony,91,455,25006,19.174547,72.861195,19.174547,72.861195
80,7186,general arun kumar vaidya marg junction,nency colony,2,20,25006,19.174547,72.861195,19.174547,72.861195
81,7186,general arun kumar vaidya marg junction,omkareshwar mandir,23,230,25006,19.174547,72.861195,19.174547,72.861195
82,7186,general arun kumar vaidya marg junction,s k stone,13,195,25006,19.174547,72.861195,19.174547,72.861195
83,7186,general arun kumar vaidya marg junction,swatantraveer savarkar chowk or golden nest,24,360,25006,19.174547,72.861195,19.174547,72.861195
84,7186,general arun kumar vaidya marg junction,transport corporation,7,105,25006,19.174547,72.861195,19.174547,72.861195
85,7186,goddev naka,bandongri,5,75,29157,19.304029,72.858854,19.304029,72.858854
86,7186,goddev naka,bhayandar station east,323,1615,29157,19.304029,72.858854,19.304029,72.858854
87,7186,goddev naka,bhayander phatak or police station,3,15,29157,19.304029,72.858854,19.304029,72.858854
88,7186,goddev naka,dindoshi bus station,14,280,29157,19.304029,72.858854,19.304029,72.858854
89,7186,goddev naka,gartan pada,20,200,29157,19.304029,72.858854,19.304029,72.858854
90,7186,goddev naka,general arun kumar vaidya marg junction,4,80,29157,19.304029,72.858854,19.304029,72.858854
91,7186,goddev naka,golden chemicals,15,150,29157,19.304029,72.858854,19.304029,72.858854
92,7186,goddev naka,kashi mira,291,1455,29157,19.304029,72.858854,19.304029,72.858854
93,7186,goddev naka,kurar village,3,45,29157,19.304029,72.858854,19.304029,72.858854
94,7186,goddev naka,magathane depot,10,150,29157,19.304029,72.858854,19.304029,72.858854
95,7186,goddev naka,magathane telecom exchange,3,45,29157,19.304029,72.858854,19.304029,72.858854
96,7186,goddev naka,mahindra company gate or b h a d colony,11,165,29157,19.304029,72.858854,19.304029,72.858854
97,7186,goddev naka,nency colony,18,180,29157,19.304029,72.858854,19.304029,72.858854
98,7186,goddev naka,omkareshwar mandir,11,110,29157,19.304029,72.858854,19.304029,72.858854
99,7186,goddev naka,s k stone,64,320,29157,19.304029,72.858854,19.304029,72.858854
100,7186,goddev naka,swatantraveer savarkar chowk or golden nest,8,40,29157,19.304029,72.858854,19.304029,72.858854
101,7186,goddev naka,transport corporation,3,30,29157,19.304029,72.858854,19.304029,72.858854
102,7186,golden chemicals,bandongri,44,440.11,29168,19.263041,72.873794,19.263041,72.873794
103,7186,golden chemicals,bhayandar station east,53,530,29168,19.263041,72.873794,19.263041,72.873794
104,7186,golden chemicals,bhayander phatak or police station,9,90,29168,19.263041,72.873794,19.263041,72.873794
105,7186,golden chemicals,dindoshi bus station,91,910,29168,19.263041,72.873794,19.263041,72.873794
106,7186,golden chemicals,gartan pada,5,25,29168,19.263041,72.873794,19.263041,72.873794
107,7186,golden chemicals,general arun kumar vaidya marg junction,24,240,29168,19.263041,72.873794,19.263041,72.873794
108,7186,golden chemicals,goddev naka,15,150,29168,19.263041,72.873794,19.263041,72.873794
109,7186,golden chemicals,kashi mira,45,225,29168,19.263041,72.873794,19.263041,72.873794
110,7186,golden chemicals,kurar village,40,400,29168,19.263041,72.873794,19.263041,72.873794
111,7186,golden chemicals,magathane depot,70,350,29168,19.263041,72.873794,19.263041,72.873794
112,7186,golden chemicals,magathane telecom exchange,37,185,29168,19.263041,72.873794,19.263041,72.873794
113,7186,golden chemicals,mahindra company gate or b h a d colony,43,430,29168,19.263041,72.873794,19.263041,72.873794
114,7186,golden chemicals,nency colony,25,125,29168,19.263041,72.873794,19.263041,72.873794
115,7186,golden chemicals,omkareshwar mandir,55,275.06,29168,19.263041,72.873794,19.263041,72.873794
116,7186,golden chemicals,s k stone,106,530,29168,19.263041,72.873794,19.263041,72.873794
117,7186,golden chemicals,swatantraveer savarkar chowk or golden nest,50,500,29168,19.263041,72.873794,19.263041,72.873794
118,7186,golden chemicals,transport corporation,4,20,29168,19.263041,72.873794,19.263041,72.873794
119,7186,kurar village,bandongri,23,115,25156,19.185955,72.858175,19.185955,72.858175
120,7186,kurar village,bhayandar station east,8,160,25156,19.185955,72.858175,19.185955,72.858175
121,7186,kurar village,bhayander phatak or police station,7,105,25156,19.185955,72.858175,19.185955,72.858175
122,7186,kurar village,dindoshi bus station,101,505,25156,19.185955,72.858175,19.185955,72.858175
123,7186,kurar village,gartan pada,27,270,25156,19.185955,72.858175,19.185955,72.858175
124,7186,kurar village,general arun kumar vaidya marg junction,4,20,25156,19.185955,72.858175,19.185955,72.858175
125,7186,kurar village,goddev naka,9,135,25156,19.185955,72.858175,19.185955,72.858175
126,7186,kurar village,golden chemicals,48,480,25156,19.185955,72.858175,19.185955,72.858175
127,7186,kurar village,kashi mira,86,860.11,25156,19.185955,72.858175,19.185955,72.858175
128,7186,kurar village,magathane depot,36,180,25156,19.185955,72.858175,19.185955,72.858175
129,7186,kurar village,magathane telecom exchange,71,355,25156,19.185955,72.858175,19.185955,72.858175
130,7186,kurar village,mahindra company gate or b h a d colony,76,380,25156,19.185955,72.858175,19.185955,72.858175
131,7186,kurar village,nency colony,4,40,25156,19.185955,72.858175,19.185955,72.858175
132,7186,kurar village,omkareshwar mandir,134,670,25156,19.185955,72.858175,19.185955,72.858175
133,7186,kurar village,s k stone,31,465,25156,19.185955,72.858175,19.185955,72.858175
134,7186,kurar village,swatantraveer savarkar chowk or golden nest,47,705,25156,19.185955,72.858175,19.185955,72.858175
135,7186,kurar village,transport corporation,16,160,25156,19.185955,72.858175,19.185955,72.858175
136,7186,magathane depot,bandongri,25,125,29231,19.221336,72.866122,19.221336,72.866122
137,7186,magathane depot,bhayandar station east,11,165,29231,19.221336,72.866122,19.221336,72.866122
138,7186,magathane depot,bhayander phatak or police station,3,30,29231,19.221336,72.866122,19.221336,72.866122
139,7186,magathane depot,dindoshi bus station,40,400,29231,19.221336,72.866122,19.221336,72.866122
140,7186,magathane depot,gartan pada,20,100,29231,19.221336,72.866122,19.221336,72.866122
141,7186,magathane depot,general arun kumar vaidya marg junction,21,210,29231,19.221336,72.866122,19.221336,72.866122
142,7186,magathane depot,goddev naka,6,90,29231,19.221336,72.866122,19.221336,72.866122
143,7186,magathane depot,golden chemicals,57,285,29231,19.221336,72.866122,19.221336,72.866122
144,7186,magathane depot,kashi mira,48,480,29231,19.221336,72.866122,19.221336,72.866122
145,7186,magathane depot,kurar village,66,330,29231,19.221336,72.866122,19.221336,72.866122
146,7186,magathane depot,magathane telecom exchange,1,5,29231,19.221336,72.866122,19.221336,72.866122
147,7186,magathane depot,mahindra company gate or b h a d colony,11,55,29231,19.221336,72.866122,19.221336,72.866122
148,7186,magathane depot,nency colony,2,10,29231,19.221336,72.866122,19.221336,72.866122
149,7186,magathane depot,omkareshwar mandir,14,70,29231,19.221336,72.866122,19.221336,72.866122
150,7186,magathane depot,s k stone,42,420,29231,19.221336,72.866122,19.221336,72.866122
151,7186,magathane depot,swatantraveer savarkar chowk or golden nest,39,390,29231,19.221336,72.866122,19.221336,72.866122
152,7186,magathane depot,transport corporation,18,180,29231,19.221336,72.866122,19.221336,72.866122
153,7186,magathane telecom exchange,bandongri,11,55,29255,19.216034,72.867048,19.216034,72.867048
154,7186,magathane telecom exchange,bhayandar station east,6,90,29255,19.216034,72.867048,19.216034,72.867048
155,7186,magathane telecom exchange,dindoshi bus station,253,1265.06,29255,19.216034,72.867048,19.216034,72.867048
156,7186,magathane telecom exchange,gartan pada,18,90,29255,19.216034,72.867048,19.216034,72.867048
157,7186,magathane telecom exchange,general arun kumar vaidya marg junction,9,45,29255,19.216034,72.867048,19.216034,72.867048
158,7186,magathane telecom exchange,goddev naka,2,30,29255,19.216034,72.867048,19.216034,72.867048
159,7186,magathane telecom exchange,golden chemicals,35,175,29255,19.216034,72.867048,19.216034,72.867048
160,7186,magathane telecom exchange,kashi mira,23,230,29255,19.216034,72.867048,19.216034,72.867048
161,7186,magathane telecom exchange,kurar village,39,195,29255,19.216034,72.867048,19.216034,72.867048
162,7186,magathane telecom exchange,mahindra company gate or b h a d colony,2,10,29255,19.216034,72.867048,19.216034,72.867048
163,7186,magathane telecom exchange,nency colony,12,60,29255,19.216034,72.867048,19.216034,72.867048
164,7186,magathane telecom exchange,omkareshwar mandir,23,115,29255,19.216034,72.867048,19.216034,72.867048
165,7186,magathane telecom exchange,s k stone,17,170,29255,19.216034,72.867048,19.216034,72.867048
166,7186,magathane telecom exchange,swatantraveer savarkar chowk or golden nest,30,300,29255,19.216034,72.867048,19.216034,72.867048
167,7186,magathane telecom exchange,transport corporation,6,60,29255,19.216034,72.867048,19.216034,72.867048
168,7186,mahindra company gate or b h a d colony,bandongri,2,10,29043,19.206900,72.866188,19.206900,72.866188
169,7186,mahindra company gate or b h a d colony,bhayandar station east,41,615,29043,19.206900,72.866188,19.206900,72.866188
170,7186,mahindra company gate or b h a d colony,bhayander phatak or police station,10,150,29043,19.206900,72.866188,19.206900,72.866188
171,7186,mahindra company gate or b h a d colony,dindoshi bus station,398,1990,29043,19.206900,72.866188,19.206900,72.866188
172,7186,mahindra company gate or b h a d colony,gartan pada,82,410,29043,19.206900,72.866188,19.206900,72.866188
173,7186,mahindra company gate or b h a d colony,general arun kumar vaidya marg junction,14,70,29043,19.206900,72.866188,19.206900,72.866188
174,7186,mahindra company gate or b h a d colony,goddev naka,8,120,29043,19.206900,72.866188,19.206900,72.866188
175,7186,mahindra company gate or b h a d colony,golden chemicals,35,350,29043,19.206900,72.866188,19.206900,72.866188
176,7186,mahindra company gate or b h a d colony,kashi mira,96,960,29043,19.206900,72.866188,19.206900,72.866188
177,7186,mahindra company gate or b h a d colony,kurar village,13,65,29043,19.206900,72.866188,19.206900,72.866188
178,7186,mahindra company gate or b h a d colony,magathane depot,15,75,29043,19.206900,72.866188,19.206900,72.866188
179,7186,mahindra company gate or b h a d colony,magathane telecom exchange,1,5,29043,19.206900,72.866188,19.206900,72.866188
180,7186,mahindra company gate or b h a d colony,nency colony,4,20,29043,19.206900,72.866188,19.206900,72.866188
181,7186,mahindra company gate or b h a d colony,omkareshwar mandir,54,270,29043,19.206900,72.866188,19.206900,72.866188
182,7186,mahindra company gate or b h a d colony,s k stone,112,1120,29043,19.206900,72.866188,19.206900,72.866188
183,7186,mahindra company gate or b h a d colony,swatantraveer savarkar chowk or golden nest,76,1140.16,29043,19.206900,72.866188,19.206900,72.866188
184,7186,mahindra company gate or b h a d colony,transport corporation,28,280,29043,19.206900,72.866188,19.206900,72.866188
185,7186,nency colony,bandongri,4,20,29275,19.237912,72.863431,19.237912,72.863431
186,7186,nency colony,bhayandar station east,12,180,29275,19.237912,72.863431,19.237912,72.863431
187,7186,nency colony,bhayander phatak or police station,7,70,29275,19.237912,72.863431,19.237912,72.863431
188,7186,nency colony,dindoshi bus station,7,70,29275,19.237912,72.863431,19.237912,72.863431
189,7186,nency colony,general arun kumar vaidya marg junction,2,20,29275,19.237912,72.863431,19.237912,72.863431
190,7186,nency colony,goddev naka,14,140,29275,19.237912,72.863431,19.237912,72.863431
191,7186,nency colony,golden chemicals,10,50,29275,19.237912,72.863431,19.237912,72.863431
192,7186,nency colony,kashi mira,97,485,29275,19.237912,72.863431,19.237912,72.863431
193,7186,nency colony,kurar village,2,20,29275,19.237912,72.863431,19.237912,72.863431
194,7186,nency colony,magathane depot,5,25,29275,19.237912,72.863431,19.237912,72.863431
195,7186,nency colony,magathane telecom exchange,1,5,29275,19.237912,72.863431,19.237912,72.863431
196,7186,nency colony,mahindra company gate or b h a d colony,6,30,29275,19.237912,72.863431,19.237912,72.863431
197,7186,nency colony,s k stone,36,360,29275,19.237912,72.863431,19.237912,72.863431
198,7186,nency colony,swatantraveer savarkar chowk or golden nest,35,350.11,29275,19.237912,72.863431,19.237912,72.863431
199,7186,nency colony,transport corporation,27,135,29275,19.237912,72.863431,19.237912,72.863431
200,7186,omkareshwar mandir,bandongri,71,355.06,29298,19.231425,72.862322,19.231425,72.862322
201,7186,omkareshwar mandir,bhayandar station east,5,75,29298,19.231425,72.862322,19.231425,72.862322
202,7186,omkareshwar mandir,bhayander phatak or police station,3,30,29298,19.231425,72.862322,19.231425,72.862322
203,7186,omkareshwar mandir,dindoshi bus station,131,1310.11,29298,19.231425,72.862322,19.231425,72.862322
204,7186,omkareshwar mandir,gartan pada,6,30,29298,19.231425,72.862322,19.231425,72.862322
205,7186,omkareshwar mandir,general arun kumar vaidya marg junction,33,330,29298,19.231425,72.862322,19.231425,72.862322
206,7186,omkareshwar mandir,goddev naka,3,30,29298,19.231425,72.862322,19.231425,72.862322
207,7186,omkareshwar mandir,golden chemicals,34,170,29298,19.231425,72.862322,19.231425,72.862322
208,7186,omkareshwar mandir,kashi mira,102,510,29298,19.231425,72.862322,19.231425,72.862322
209,7186,omkareshwar mandir,kurar village,147,735,29298,19.231425,72.862322,19.231425,72.862322
210,7186,omkareshwar mandir,magathane depot,15,75,29298,19.231425,72.862322,19.231425,72.862322
211,7186,omkareshwar mandir,magathane telecom exchange,19,95,29298,19.231425,72.862322,19.231425,72.862322
212,7186,omkareshwar mandir,mahindra company gate or b h a d colony,66,330,29298,19.231425,72.862322,19.231425,72.862322
213,7186,omkareshwar mandir,s k stone,28,280,29298,19.231425,72.862322,19.231425,72.862322
214,7186,omkareshwar mandir,swatantraveer savarkar chowk or golden nest,28,280,29298,19.231425,72.862322,19.231425,72.862322
215,7186,omkareshwar mandir,transport corporation,19,95,29298,19.231425,72.862322,19.231425,72.862322
216,7186,s k stone,bandongri,36,540,29344,19.285163,72.869654,19.285163,72.869654
217,7186,s k stone,bhayandar station east,453,2265,29344,19.285163,72.869654,19.285163,72.869654
218,7186,s k stone,bhayander phatak or police station,31,155,29344,19.285163,72.869654,19.285163,72.869654
219,7186,s k stone,dindoshi bus station,93,1395,29344,19.285163,72.869654,19.285163,72.869654
220,7186,s k stone,gartan pada,102,1020.33,29344,19.285163,72.869654,19.285163,72.869654
221,7186,s k stone,general arun kumar vaidya marg junction,27,405,29344,19.285163,72.869654,19.285163,72.869654
222,7186,s k stone,goddev naka,26,130,29344,19.285163,72.869654,19.285163,72.869654
223,7186,s k stone,golden chemicals,80,400,29344,19.285163,72.869654,19.285163,72.869654
224,7186,s k stone,kashi mira,95,475,29344,19.285163,72.869654,19.285163,72.869654
225,7186,s k stone,kurar village,38,570,29344,19.285163,72.869654,19.285163,72.869654
226,7186,s k stone,magathane depot,61,610,29344,19.285163,72.869654,19.285163,72.869654
227,7186,s k stone,magathane telecom exchange,18,180,29344,19.285163,72.869654,19.285163,72.869654
228,7186,s k stone,mahindra company gate or b h a d colony,160,1600,29344,19.285163,72.869654,19.285163,72.869654
229,7186,s k stone,nency colony,57,570.11,29344,19.285163,72.869654,19.285163,72.869654
230,7186,s k stone,omkareshwar mandir,46,460,29344,19.285163,72.869654,19.285163,72.869654
231,7186,s k stone,swatantraveer savarkar chowk or golden nest,24,120,29344,19.285163,72.869654,19.285163,72.869654
232,7186,s k stone,transport corporation,17,85,29344,19.285163,72.869654,19.285163,72.869654
233,7186,transport corporation,bandongri,32,320,29441,19.269584,72.878662,19.269584,72.878662
234,7186,transport corporation,bhayandar station east,22,220,29441,19.269584,72.878662,19.269584,72.878662
235,7186,transport corporation,bhayander phatak or police station,16,80,29441,19.269584,72.878662,19.269584,72.878662
236,7186,transport corporation,dindoshi bus station,37,555,29441,19.269584,72.878662,19.269584,72.878662
237,7186,transport corporation,gartan pada,15,75,29441,19.269584,72.878662,19.269584,72.878662
238,7186,transport corporation,general arun kumar vaidya marg junction,20,300,29441,19.269584,72.878662,19.269584,72.878662
239,7186,transport corporation,goddev naka,3,30,29441,19.269584,72.878662,19.269584,72.878662
240,7186,transport corporation,kashi mira,1,5,29441,19.269584,72.878662,19.269584,72.878662
241,7186,transport corporation,kurar village,42,420.11,29441,19.269584,72.878662,19.269584,72.878662
242,7186,transport corporation,magathane depot,27,270,29441,19.269584,72.878662,19.269584,72.878662
243,7186,transport corporation,magathane telecom exchange,9,90,29441,19.269584,72.878662,19.269584,72.878662
244,7186,transport corporation,mahindra company gate or b h a d colony,32,320,29441,19.269584,72.878662,19.269584,72.878662
245,7186,transport corporation,nency colony,42,210,29441,19.269584,72.878662,19.269584,72.878662
246,7186,transport corporation,omkareshwar mandir,98,490,29441,19.269584,72.878662,19.269584,72.878662
247,7186,transport corporation,s k stone,19,95,29441,19.269584,72.878662,19.269584,72.878662
248,7186,transport corporation,swatantraveer savarkar chowk or golden nest,36,180,29441,19.269584,72.878662,19.269584,72.878662
